时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-2 14:0:55:947	WT901BLE67(D1376ACA69A3)	0.973	0.018	-0.236	-1.831	-0.061	0.244	167.56	-77.88	-126.07	-51.558	20.942	-28.233	0.73703	-0.11557	-0.04428	-0.66437	21.3	10080.1.7	100
2024-1-2 14:0:55:947	WT901BLE67(D1376ACA69A3)	0.973	0.020	-0.227	-2.258	-0.732	0.427	167.66	-77.82	-126.29	-51.558	20.942	-28.233	0.73703	-0.11557	-0.04428	-0.66437	21.3	10080.1.7	100
2024-1-2 14:0:56:43	WT901BLE67(D1376ACA69A3)	0.977	0.020	-0.227	-2.258	-0.732	0.427	167.66	-77.82	-126.29	-51.558	20.942	-28.233	0.73703	-0.11557	-0.04428	-0.66437	21.3	10080.1.7	100
2024-1-2 14:0:56:43	WT901BLE67(D1376ACA69A3)	0.977	0.019	-0.231	-5.310	0.610	0.488	167.45	-77.84	-126.55	-51.558	20.942	-28.233	0.73703	-0.11557	-0.04428	-0.66437	21.3	10080.1.7	100
2024-1-2 14:0:56:160	WT901BLE67(D1376ACA69A3)	0.958	0.019	-0.231	-5.310	0.610	0.488	167.45	-77.84	-126.55	-51.558	20.942	-28.233	-0.59518	-0.28818	0.72107	-0.20654	21.3	10080.1.7	100
2024-1-2 14:0:56:160	WT901BLE67(D1376ACA69A3)	0.958	0.031	-0.259	-7.751	-2.441	1.282	167.62	-77.77	-127.21	-51.558	20.942	-28.233	-0.59518	-0.28818	0.72107	-0.20654	21.3	10080.1.7	100
2024-1-2 14:0:56:217	WT901BLE67(D1376ACA69A3)	0.981	0.031	-0.259	-7.751	-2.441	1.282	167.62	-77.77	-127.21	-51.558	20.942	-28.233	-0.59518	-0.28818	0.72107	-0.20654	21.3	10080.1.7	100
2024-1-2 14:0:56:217	WT901BLE67(D1376ACA69A3)	0.981	0.033	-0.231	-12.268	0.732	0.488	167.46	-77.53	-127.81	-51.558	20.942	-28.233	-0.59518	-0.28818	0.72107	-0.20654	21.3	10080.1.7	100
2024-1-2 14:0:56:339	WT901BLE67(D1376ACA69A3)	1.005	0.033	-0.231	-12.268	0.732	0.488	167.46	-77.53	-127.81	-51.558	20.942	-28.233	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:339	WT901BLE67(D1376ACA69A3)	1.005	0.002	-0.152	-47.180	11.658	5.371	164.62	-77.80	-128.09	-51.558	20.942	-28.233	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:427	WT901BLE67(D1376ACA69A3)	1.075	0.002	-0.152	-47.180	11.658	5.371	164.62	-77.80	-128.09	-51.558	20.942	-28.233	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:427	WT901BLE67(D1376ACA69A3)	1.075	0.045	0.205	5.737	92.041	5.859	161.97	-81.97	-127.53	-51.558	20.942	-28.233	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:549	WT901BLE67(D1376ACA69A3)	1.076	0.045	0.205	5.737	92.041	5.859	161.97	-81.97	-127.53	-51.725	22.825	-26.600	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:549	WT901BLE67(D1376ACA69A3)	1.076	0.127	-0.416	52.612	172.729	29.053	4.94	-81.23	29.73	-51.725	22.825	-26.600	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:645	WT901BLE67(D1376ACA69A3)	2.024	0.127	-0.416	52.612	172.729	29.053	4.94	-81.23	29.73	-51.725	22.825	-26.600	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:646	WT901BLE67(D1376ACA69A3)	2.024	0.116	0.254	18.860	106.934	18.555	22.87	-76.46	15.70	-51.725	22.825	-26.600	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:760	WT901BLE67(D1376ACA69A3)	1.106	0.116	0.254	18.860	106.934	18.555	22.87	-76.46	15.70	-42.808	24.025	-49.067	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:761	WT901BLE67(D1376ACA69A3)	1.106	0.082	0.180	65.247	0.732	-31.067	23.96	-74.28	15.03	-42.808	24.025	-49.067	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:821	WT901BLE67(D1376ACA69A3)	0.999	0.082	0.180	65.247	0.732	-31.067	23.96	-74.28	15.03	-42.808	24.025	-49.067	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:821	WT901BLE67(D1376ACA69A3)	0.999	-0.038	0.261	17.029	-7.507	-2.808	26.70	-73.78	14.69	-42.808	24.025	-49.067	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:944	WT901BLE67(D1376ACA69A3)	0.940	-0.038	0.261	17.029	-7.507	-2.808	26.70	-73.78	14.69	-42.808	24.025	-49.067	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:56:944	WT901BLE67(D1376ACA69A3)	0.940	0.114	0.259	-11.414	-3.906	0.061	30.98	-74.61	11.56	-42.808	24.025	-49.067	-0.59570	-0.28156	0.72522	-0.19946	21.3	10080.1.7	100
2024-1-2 14:0:57:30	WT901BLE67(D1376ACA69A3)	1.087	0.114	0.259	-11.414	-3.906	0.061	30.98	-74.61	11.56	-42.808	24.025	-49.067	-0.75482	-0.25735	0.55530	-0.23563	21.3	10080.1.7	100
2024-1-2 14:0:57:30	WT901BLE67(D1376ACA69A3)	1.087	-0.215	0.252	15.991	-5.066	-1.038	33.94	-75.04	9.29	-42.808	24.025	-49.067	-0.75482	-0.25735	0.55530	-0.23563	21.3	10080.1.7	100
2024-1-2 14:0:57:149	WT901BLE67(D1376ACA69A3)	1.200	-0.215	0.252	15.991	-5.066	-1.038	33.94	-75.04	9.29	-42.808	24.025	-49.067	-0.75482	-0.25735	0.55530	-0.23563	21.3	10080.1.7	100
2024-1-2 14:0:57:150	WT901BLE67(D1376ACA69A3)	1.200	-0.223	0.077	24.902	-25.330	6.104	41.68	-76.82	4.78	-42.808	24.025	-49.067	-0.75482	-0.25735	0.55530	-0.23563	21.3	10080.1.7	100
2024-1-2 14:0:57:248	WT901BLE67(D1376ACA69A3)	0.858	-0.223	0.077	24.902	-25.330	6.104	41.68	-76.82	4.78	-42.808	24.025	-49.067	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:248	WT901BLE67(D1376ACA69A3)	0.858	-0.186	0.145	44.800	-55.542	50.903	47.79	-82.05	0.88	-42.808	24.025	-49.067	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:360	WT901BLE67(D1376ACA69A3)	0.844	-0.186	0.145	44.800	-55.542	50.903	47.79	-82.05	0.88	-42.475	12.000	-52.108	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:361	WT901BLE67(D1376ACA69A3)	0.844	0.798	0.065	37.048	-58.960	0.793	76.14	-87.92	-21.86	-42.475	12.000	-52.108	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:451	WT901BLE67(D1376ACA69A3)	0.958	0.798	0.065	37.048	-58.960	0.793	76.14	-87.92	-21.86	-42.475	12.000	-52.108	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:451	WT901BLE67(D1376ACA69A3)	0.958	0.284	0.000	21.667	31.372	8.301	110.47	-86.65	-51.25	-42.475	12.000	-52.108	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:570	WT901BLE67(D1376ACA69A3)	0.927	0.284	0.000	21.667	31.372	8.301	110.47	-86.65	-51.25	-46.742	11.325	-42.692	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:571	WT901BLE67(D1376ACA69A3)	0.927	0.063	-0.043	-20.386	7.019	1.770	78.94	-86.36	-19.69	-46.742	11.325	-42.692	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:628	WT901BLE67(D1376ACA69A3)	0.993	0.063	-0.043	-20.386	7.019	1.770	78.94	-86.36	-19.69	-46.742	11.325	-42.692	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:629	WT901BLE67(D1376ACA69A3)	0.993	-0.026	0.075	-9.827	16.663	1.648	64.31	-85.81	-6.49	-46.742	11.325	-42.692	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:749	WT901BLE67(D1376ACA69A3)	0.965	-0.026	0.075	-9.827	16.663	1.648	64.31	-85.81	-6.49	-46.742	11.325	-42.692	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:749	WT901BLE67(D1376ACA69A3)	0.965	-0.002	0.116	-2.319	13.489	10.132	41.70	-84.90	15.83	-46.742	11.325	-42.692	-0.74387	-0.27316	0.56198	-0.23688	21.3	10080.1.7	100
2024-1-2 14:0:57:846	WT901BLE67(D1376ACA69A3)	1.020	-0.002	0.116	-2.319	13.489	10.132	41.70	-84.90	15.83	-46.742	11.325	-42.692	-0.63321	-0.36200	0.59949	-0.32941	21.3	10080.1.7	100
