时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-3 13:11:23:966	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.858	33.833	-54.125	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:84	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.858	33.833	-54.125	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:145	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.892	33.958	-54.117	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:267	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.995	0.000	0.000	0.000	0.19	0.36	-43.35	-30.892	33.958	-54.117	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:358	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.892	33.958	-54.117	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:473	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.892	33.958	-54.117	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:565	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-31.025	34.008	-54.150	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:684	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-31.025	34.008	-54.150	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:744	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-31.025	34.008	-54.150	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:864	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-31.025	34.008	-54.150	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:24:959	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.800	-54.183	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:77	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.800	-54.183	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:166	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.883	33.800	-54.183	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:283	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.883	33.800	-54.183	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:374	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.850	-53.925	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:497	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.850	-53.925	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:560	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.850	-53.925	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:674	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.850	-53.925	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:766	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.967	33.808	-54.092	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:887	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.967	33.808	-54.092	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:25:976	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.967	33.808	-54.092	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:94	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.967	33.808	-54.092	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:159	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.983	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:274	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.983	0.92923	0.00275	0.00229	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:366	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.983	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:514	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.983	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:574	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.995	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.858	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:698	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.858	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:786	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.858	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:904	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.858	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:26:964	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.858	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:84	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.867	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:172	WT901BLE67(D1376ACA69A3)	-0.005	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.867	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:294	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.850	33.900	-53.867	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:385	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.725	-54.092	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:506	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.725	-54.092	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:564	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.725	-54.092	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:683	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.725	-54.092	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:773	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.917	33.725	-54.092	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:898	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.858	34.017	-53.917	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:27:986	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.858	34.017	-53.917	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:104	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.998	0.000	0.000	0.000	0.19	0.35	-43.35	-30.858	34.017	-53.917	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:196	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.998	0.000	0.000	0.000	0.19	0.35	-43.35	-31.017	33.900	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:317	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.35	-43.35	-31.017	33.900	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:373	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.35	-43.35	-31.017	33.900	-54.108	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:494	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.998	0.000	0.000	0.000	0.19	0.35	-43.35	-31.017	33.900	-54.108	0.92923	0.00272	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:587	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-31.017	33.900	-54.108	0.92923	0.00272	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:706	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.842	-54.042	0.92923	0.00272	0.00223	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:794	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.19	0.35	-43.35	-30.942	33.842	-54.042	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:911	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.842	-54.042	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:28:975	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.842	-54.042	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:94	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.875	-54.150	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:184	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.875	-54.150	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:304	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.875	-54.150	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:395	WT901BLE67(D1376ACA69A3)	-0.009	0.004	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.875	-54.150	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:517	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.983	-54.108	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:604	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.983	-54.108	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:725	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.983	-54.108	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:787	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.942	33.983	-54.108	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:906	WT901BLE67(D1376ACA69A3)	-0.006	0.005	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.925	-54.208	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:29:994	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.925	-54.208	0.92923	0.00272	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:113	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.925	-54.208	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:207	WT901BLE67(D1376ACA69A3)	-0.004	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.925	33.925	-54.208	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:327	WT901BLE67(D1376ACA69A3)	-0.007	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.892	33.817	-54.233	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:384	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.998	0.000	0.000	0.000	0.19	0.36	-43.35	-30.892	33.817	-54.233	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:504	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.892	33.817	-54.233	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:597	WT901BLE67(D1376ACA69A3)	-0.007	0.002	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.892	33.817	-54.233	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:716	WT901BLE67(D1376ACA69A3)	-0.005	0.004	0.996	0.000	0.000	0.000	0.19	0.36	-43.35	-30.883	33.833	-54.175	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:804	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.883	33.833	-54.175	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:30:926	WT901BLE67(D1376ACA69A3)	-0.005	0.003	0.997	0.000	0.000	0.000	0.19	0.36	-43.35	-30.883	33.833	-54.175	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:17	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.833	-54.175	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:134	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.933	33.925	-54.125	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:197	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.999	0.000	0.000	0.000	0.20	0.36	-43.35	-30.933	33.925	-54.125	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:314	WT901BLE67(D1376ACA69A3)	-0.004	0.004	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.933	33.925	-54.125	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:407	WT901BLE67(D1376ACA69A3)	-0.005	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.933	33.925	-54.125	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:526	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.808	-54.275	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:614	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.808	-54.275	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:737	WT901BLE67(D1376ACA69A3)	-0.004	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.808	-54.275	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:796	WT901BLE67(D1376ACA69A3)	-0.008	0.002	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.883	33.808	-54.275	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:31:915	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.817	-54.008	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:4	WT901BLE67(D1376ACA69A3)	-0.006	0.005	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.817	-54.008	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:126	WT901BLE67(D1376ACA69A3)	-0.006	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.817	-54.008	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:217	WT901BLE67(D1376ACA69A3)	-0.004	0.003	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.817	-54.008	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:335	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.767	-54.083	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:460	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.767	-54.083	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:547	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.767	-54.083	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:606	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.875	33.767	-54.083	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:725	WT901BLE67(D1376ACA69A3)	-0.007	0.003	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.833	33.975	-54.175	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:817	WT901BLE67(D1376ACA69A3)	-0.007	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.833	33.975	-54.175	0.92923	0.00278	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:32:936	WT901BLE67(D1376ACA69A3)	-0.006	0.005	0.997	0.000	0.000	0.000	0.20	0.36	-43.35	-30.833	33.975	-54.175	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:27	WT901BLE67(D1376ACA69A3)	-0.008	0.003	0.998	0.000	0.000	0.000	0.20	0.36	-43.35	-30.833	33.975	-54.175	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
2024-1-3 13:11:33:147	WT901BLE67(D1376ACA69A3)	-0.006	0.004	0.996	0.000	0.000	0.000	0.20	0.36	-43.35	-30.850	33.750	-54.117	0.92923	0.00275	0.00226	-0.36938	27.2	10080.1.7	100
