时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-2 18:1:8:38	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:157	WT901BLE67(D1376ACA69A3)	-0.387	0.785	0.485	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:247	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:365	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.487	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:427	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:547	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.487	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:638	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:758	WT901BLE67(D1376ACA69A3)	-0.387	0.785	0.486	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:848	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:8:968	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:57	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.27	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:178	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.28	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:239	WT901BLE67(D1376ACA69A3)	-0.388	0.785	0.486	0.000	0.000	0.000	58.28	22.81	159.49	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:357	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:448	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:568	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.487	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:658	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:778	WT901BLE67(D1376ACA69A3)	-0.387	0.783	0.486	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:838	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:9:957	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:47	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:197	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:257	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.487	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:378	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:468	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:587	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:647	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:797	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:858	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.487	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:10:980	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:67	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:188	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.487	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:249	WT901BLE67(D1376ACA69A3)	-0.388	0.785	0.486	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:367	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:458	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.485	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:580	WT901BLE67(D1376ACA69A3)	-0.388	0.785	0.486	0.000	0.000	0.000	58.28	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:668	WT901BLE67(D1376ACA69A3)	-0.388	0.783	0.487	0.000	0.000	0.000	58.29	22.82	159.50	null	null	null	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:787	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.29	22.82	159.50	-227.242	128.792	267.742	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:908	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.29	22.82	159.50	-227.242	128.792	267.742	null	null	null	null	28.4	10080.1.7	30
2024-1-2 18:1:11:997	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.29	22.82	159.50	-227.242	128.792	267.742	-0.24710	0.08505	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:59	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.29	22.82	159.50	-227.242	128.792	267.742	-0.24710	0.08505	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:179	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.29	22.82	159.50	-227.358	128.642	267.733	-0.24710	0.08505	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:267	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	-227.358	128.642	267.733	-0.24710	0.08505	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:386	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.29	22.82	159.50	-227.358	128.642	267.733	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:481	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.29	22.82	159.50	-227.358	128.642	267.733	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:594	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.29	22.82	159.50	-227.242	128.650	267.733	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:655	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.29	22.82	159.50	-227.242	128.650	267.733	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:779	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.485	0.000	0.000	0.000	58.28	22.82	159.50	-227.242	128.650	267.733	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:865	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	-227.242	128.650	267.733	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:12:986	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.487	0.000	0.000	0.000	58.28	22.82	159.50	-227.308	128.767	267.742	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:13:81	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	-227.308	128.767	267.742	-0.24710	0.08508	-0.50049	-0.82529	28.4	10080.1.7	30
2024-1-2 18:1:13:196	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	-227.308	128.767	267.742	-0.24710	0.08508	-0.50046	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:257	WT901BLE67(D1376ACA69A3)	-0.388	0.783	0.485	0.000	0.000	0.000	58.28	22.82	159.50	-227.308	128.767	267.742	-0.24710	0.08508	-0.50046	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:405	WT901BLE67(D1376ACA69A3)	-0.387	0.783	0.485	0.000	0.000	0.000	58.28	22.82	159.50	-227.300	128.608	267.733	-0.24710	0.08508	-0.50046	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:466	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.82	159.50	-227.300	128.608	267.733	-0.24710	0.08508	-0.50046	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:587	WT901BLE67(D1376ACA69A3)	-0.388	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	-227.300	128.608	267.733	-0.24710	0.08505	-0.50043	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:681	WT901BLE67(D1376ACA69A3)	-0.387	0.784	0.486	0.000	0.000	0.000	58.28	22.81	159.50	-227.300	128.608	267.733	-0.24710	0.08505	-0.50043	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:796	WT901BLE67(D1376ACA69A3)	-0.387	0.783	0.486	0.000	0.000	0.000	58.28	22.81	159.50	-227.375	128.675	267.742	-0.24710	0.08505	-0.50043	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:13:887	WT901BLE67(D1376ACA69A3)	-0.403	0.783	0.485	0.000	0.000	0.000	58.28	22.81	159.50	-227.375	128.675	267.742	-0.24710	0.08505	-0.50043	-0.82532	28.4	10080.1.7	30
2024-1-2 18:1:14:6	WT901BLE67(D1376ACA69A3)	-0.378	0.771	0.482	-0.732	1.038	0.427	58.27	22.82	159.52	-227.375	128.675	267.742	-0.24710	0.08505	-0.50043	-0.82535	28.4	10080.1.7	30
2024-1-2 18:1:14:65	WT901BLE67(D1376ACA69A3)	-0.384	0.787	0.492	0.000	0.244	-0.183	58.26	22.77	159.51	-227.375	128.675	267.742	-0.24710	0.08505	-0.50043	-0.82535	28.4	10080.1.7	30
2024-1-2 18:1:14:182	WT901BLE67(D1376ACA69A3)	-0.393	0.788	0.485	-0.122	-0.488	0.549	58.24	22.76	159.51	-227.225	128.517	267.733	-0.24710	0.08505	-0.50043	-0.82535	28.4	10080.1.7	30
2024-1-2 18:1:14:282	WT901BLE67(D1376ACA69A3)	-0.379	0.776	0.477	-0.183	0.122	0.000	58.23	22.75	159.52	-227.225	128.517	267.733	-0.24710	0.08505	-0.50043	-0.82535	28.4	10080.1.7	30
2024-1-2 18:1:14:394	WT901BLE67(D1376ACA69A3)	-0.390	0.791	0.496	-0.244	-0.061	-0.122	58.22	22.72	159.52	-227.225	128.517	267.733	-0.24655	0.08459	-0.50000	-0.82578	28.4	10080.1.7	30
2024-1-2 18:1:14:552	WT901BLE67(D1376ACA69A3)	-0.387	0.787	0.480	0.000	-0.183	0.305	58.22	22.73	159.52	-227.225	128.517	267.733	-0.24655	0.08459	-0.50000	-0.82578	28.4	10080.1.7	30
2024-1-2 18:2:9:71	WT901BLE67(D1376ACA69A3)	0.735	0.779	0.488	-0.122	0.183	-0.183	58.21	22.73	159.52	-227.242	128.375	267.725	-0.24655	0.08459	-0.50000	-0.82578	28.4	10080.1.7	30
2024-1-2 18:2:9:206	WT901BLE67(D1376ACA69A3)	0.739	0.506	-0.456	-1.038	-1.648	0.793	131.87	-47.10	35.27	-265.108	243.167	272.208	-0.24655	0.08459	-0.50000	-0.82578	28.4	10080.1.7	30
2024-1-2 18:2:9:263	WT901BLE67(D1376ACA69A3)	0.729	0.505	-0.461	-1.587	-1.465	0.488	131.92	-47.05	35.06	-265.108	243.167	272.208	-0.24655	0.08459	-0.50000	-0.82578	28.4	10080.1.7	30
2024-1-2 18:2:9:386	WT901BLE67(D1376ACA69A3)	0.729	0.507	-0.456	-0.671	1.099	-0.793	131.84	-47.03	35.02	-265.108	243.167	272.208	-0.24655	0.08459	-0.50000	-0.82578	28.4	10080.1.7	30
2024-1-2 18:2:9:475	WT901BLE67(D1376ACA69A3)	0.731	0.500	-0.458	-0.916	-1.038	0.244	131.71	-47.03	35.04	-265.108	243.167	272.208	-0.24731	-0.84714	-0.09674	-0.46011	28.4	10080.1.7	30
2024-1-2 18:2:9:594	WT901BLE67(D1376ACA69A3)	0.730	0.502	-0.463	-0.671	-0.854	0.122	131.75	-46.98	34.90	-265.108	243.167	272.208	-0.24731	-0.84714	-0.09674	-0.46011	28.4	10080.1.7	30
2024-1-2 18:2:9:654	WT901BLE67(D1376ACA69A3)	0.730	0.506	-0.462	0.549	-0.854	0.000	131.86	-46.92	34.78	-265.108	243.342	272.217	-0.24731	-0.84714	-0.09674	-0.46011	28.4	10080.1.7	30
2024-1-2 18:2:9:804	WT901BLE67(D1376ACA69A3)	0.729	0.507	-0.463	0.732	-1.038	0.000	131.99	-46.86	34.67	-265.108	243.342	272.217	-0.24731	-0.84714	-0.09674	-0.46011	28.4	10080.1.7	30
2024-1-2 18:2:9:864	WT901BLE67(D1376ACA69A3)	0.725	0.509	-0.466	0.366	-0.610	0.183	132.11	-46.82	34.59	-265.108	243.342	272.217	-0.24792	-0.84833	-0.09537	-0.45789	28.4	10080.1.7	30
2024-1-2 18:2:9:985	WT901BLE67(D1376ACA69A3)	0.724	0.509	-0.468	-0.183	-0.488	0.244	132.17	-46.80	34.50	-265.108	243.342	272.217	-0.24792	-0.84833	-0.09537	-0.45789	28.4	10080.1.7	30
2024-1-2 18:2:10:79	WT901BLE67(D1376ACA69A3)	0.727	0.508	-0.468	-0.854	-0.977	0.610	132.21	-46.77	34.38	-265.108	243.325	272.217	-0.24792	-0.84833	-0.09537	-0.45789	28.4	10080.1.7	30
2024-1-2 18:2:10:194	WT901BLE67(D1376ACA69A3)	0.729	0.502	-0.467	-1.282	-0.305	0.671	132.24	-46.73	34.20	-265.108	243.325	272.217	-0.24792	-0.84833	-0.09537	-0.45789	28.4	10080.1.7	30
2024-1-2 18:2:10:284	WT901BLE67(D1376ACA69A3)	0.731	0.505	-0.469	-0.305	-0.916	0.916	132.30	-46.74	34.05	-265.108	243.325	272.217	-0.24841	-0.84949	-0.09344	-0.45590	28.4	10080.1.7	30
2024-1-2 18:2:10:406	WT901BLE67(D1376ACA69A3)	0.728	0.502	-0.468	-0.122	-0.854	0.488	132.38	-46.75	33.91	-265.108	243.325	272.217	-0.24841	-0.84949	-0.09344	-0.45590	28.4	10080.1.7	30
2024-1-2 18:2:10:465	WT901BLE67(D1376ACA69A3)	0.728	0.506	-0.471	-0.061	-0.305	0.244	132.40	-46.77	33.86	-265.108	243.542	272.225	-0.24841	-0.84949	-0.09344	-0.45590	28.4	10080.1.7	30
2024-1-2 18:2:10:586	WT901BLE67(D1376ACA69A3)	0.732	0.501	-0.466	-0.549	0.977	0.366	132.35	-46.82	33.87	-265.108	243.542	272.225	-0.24841	-0.84949	-0.09344	-0.45590	28.4	10080.1.7	30
2024-1-2 18:2:10:679	WT901BLE67(D1376ACA69A3)	0.751	0.507	-0.463	-0.488	1.343	0.671	132.28	-46.93	33.91	-265.108	243.542	272.225	-0.24866	-0.84985	-0.09100	-0.45554	28.4	10080.1.7	30
2024-1-2 18:2:10:794	WT901BLE67(D1376ACA69A3)	0.727	0.505	-0.446	-1.221	4.639	1.404	132.11	-47.14	34.03	-265.108	243.542	272.225	-0.24866	-0.84985	-0.09100	-0.45554	28.4	10080.1.7	30
2024-1-2 18:2:10:886	WT901BLE67(D1376ACA69A3)	0.738	0.504	-0.466	-1.648	5.127	2.808	131.64	-47.69	34.48	-265.108	243.725	272.233	-0.24866	-0.84985	-0.09100	-0.45554	28.4	10080.1.7	30
2024-1-2 18:2:11:7	WT901BLE67(D1376ACA69A3)	0.754	0.495	-0.446	-2.808	4.578	3.540	131.29	-48.21	34.65	-265.108	243.725	272.233	-0.24866	-0.84985	-0.09100	-0.45554	28.4	10080.1.7	30
2024-1-2 18:2:11:68	WT901BLE67(D1376ACA69A3)	0.771	0.514	-0.435	-2.808	3.113	4.578	131.04	-48.74	34.66	-265.108	243.725	272.233	-0.24850	-0.84393	-0.08679	-0.46729	28.4	10080.1.7	30
2024-1-2 18:2:11:184	WT901BLE67(D1376ACA69A3)	0.761	0.512	-0.424	-8.423	8.362	7.568	130.41	-49.55	34.72	-265.108	243.725	272.233	-0.24850	-0.84393	-0.08679	-0.46729	28.4	10080.1.7	30
2024-1-2 18:2:11:278	WT901BLE67(D1376ACA69A3)	0.775	0.489	-0.418	-10.071	7.629	8.423	129.28	-50.71	34.91	-265.108	244.450	272.258	-0.24850	-0.84393	-0.08679	-0.46729	28.4	10080.1.7	30
2024-1-2 18:2:11:395	WT901BLE67(D1376ACA69A3)	0.785	0.470	-0.391	-9.888	5.798	6.409	128.27	-51.66	34.90	-265.108	244.450	272.258	-0.24850	-0.84393	-0.08679	-0.46729	28.4	10080.1.7	30
2024-1-2 18:2:11:485	WT901BLE67(D1376ACA69A3)	0.800	0.473	-0.385	-7.385	2.502	5.066	127.55	-52.31	34.80	-265.108	244.450	272.258	-0.25653	-0.83002	-0.06235	-0.49118	28.4	10080.1.7	30
2024-1-2 18:2:11:607	WT901BLE67(D1376ACA69A3)	0.792	0.473	-0.371	-8.118	1.526	5.005	127.07	-52.78	34.47	-265.108	244.450	272.258	-0.25653	-0.83002	-0.06235	-0.49118	28.4	10080.1.7	30
2024-1-2 18:2:11:693	WT901BLE67(D1376ACA69A3)	0.791	0.468	-0.368	-6.226	0.122	3.296	126.66	-53.16	34.12	-265.108	246.325	272.333	-0.25653	-0.83002	-0.06235	-0.49118	28.4	10080.1.7	30
2024-1-2 18:2:11:816	WT901BLE67(D1376ACA69A3)	0.788	0.466	-0.365	-3.784	-4.395	0.488	126.67	-53.13	33.52	-265.108	246.325	272.333	-0.25653	-0.83002	-0.06235	-0.49118	28.4	10080.1.7	30
2024-1-2 18:2:11:881	WT901BLE67(D1376ACA69A3)	0.793	0.470	-0.369	-0.244	-7.019	-2.625	127.11	-52.66	32.79	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.4	10080.1.7	30
2024-1-2 18:2:11:994	WT901BLE67(D1376ACA69A3)	0.768	0.478	-0.370	2.686	-8.057	-5.554	127.84	-51.82	32.09	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.4	10080.1.7	30
2024-1-2 18:2:12:118	WT901BLE67(D1376ACA69A3)	0.769	0.466	-0.395	7.629	-8.118	-7.629	128.65	-50.83	31.74	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.4	10080.1.7	30
2024-1-2 18:2:12:205	WT901BLE67(D1376ACA69A3)	0.760	0.479	-0.416	12.390	-9.705	-9.094	129.98	-49.61	31.39	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.4	10080.1.7	30
2024-1-2 18:2:12:294	WT901BLE67(D1376ACA69A3)	0.751	0.490	-0.431	15.198	-7.202	-9.644	131.43	-48.37	31.36	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.3	10080.1.7	30
2024-1-2 18:2:12:415	WT901BLE67(D1376ACA69A3)	0.749	0.514	-0.454	13.855	-3.418	-7.813	132.68	-47.43	31.68	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.3	10080.1.7	30
2024-1-2 18:2:12:478	WT901BLE67(D1376ACA69A3)	0.741	0.521	-0.461	11.169	0.793	-5.798	133.45	-46.91	32.27	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.3	10080.1.7	30
2024-1-2 18:2:12:597	WT901BLE67(D1376ACA69A3)	0.722	0.534	-0.473	5.920	3.784	-4.456	133.63	-46.77	33.14	-265.108	246.325	272.333	-0.26917	-0.82324	-0.03821	-0.49823	28.3	10080.1.7	30
2024-1-2 18:2:12:685	WT901BLE67(D1376ACA69A3)	0.726	0.517	-0.470	2.197	3.418	-2.258	133.30	-46.84	34.00	-265.108	243.900	272.242	-0.26917	-0.82324	-0.03821	-0.49823	28.3	10080.1.7	30
2024-1-2 18:2:12:805	WT901BLE67(D1376ACA69A3)	0.723	0.518	-0.477	-1.343	2.258	-0.305	132.94	-46.94	34.50	-265.108	243.900	272.242	-0.26917	-0.82324	-0.03821	-0.49823	28.3	10080.1.7	30
2024-1-2 18:2:12:894	WT901BLE67(D1376ACA69A3)	0.733	0.515	-0.463	-3.967	1.770	1.526	132.45	-47.14	34.71	-265.108	243.900	272.242	-0.24161	-0.85007	-0.09753	-0.45761	28.3	10080.1.7	30
2024-1-2 18:2:13:15	WT901BLE67(D1376ACA69A3)	0.729	0.539	-0.456	-5.676	4.395	2.380	131.81	-47.50	34.88	-265.108	243.900	272.242	-0.24161	-0.85007	-0.09753	-0.45761	28.3	10080.1.7	30
2024-1-2 18:2:13:104	WT901BLE67(D1376ACA69A3)	0.748	0.578	-0.454	-11.719	4.456	5.310	130.79	-48.04	35.08	-265.108	243.683	272.233	-0.24161	-0.85007	-0.09753	-0.45761	28.3	10080.1.7	30
2024-1-2 18:2:13:225	WT901BLE67(D1376ACA69A3)	0.831	0.568	-0.439	-23.499	2.930	13.245	129.07	-49.04	34.76	-265.108	243.683	272.233	-0.24161	-0.85007	-0.09753	-0.45761	28.3	10080.1.7	30
2024-1-2 18:2:13:286	WT901BLE67(D1376ACA69A3)	0.698	0.558	-0.379	-51.270	8.301	32.471	126.04	-51.15	33.23	-265.108	243.683	272.233	-0.26202	-0.83688	-0.07397	-0.47476	28.3	10080.1.7	30
2024-1-2 18:2:13:405	WT901BLE67(D1376ACA69A3)	0.883	0.242	-0.445	-39.795	-8.972	22.461	122.86	-53.73	31.33	-265.108	243.683	272.233	-0.26202	-0.83688	-0.07397	-0.47476	28.3	10080.1.7	30
2024-1-2 18:2:13:493	WT901BLE67(D1376ACA69A3)	0.832	0.382	-0.328	-30.212	-29.114	-1.648	123.80	-52.83	26.14	-265.108	245.333	272.292	-0.26202	-0.83688	-0.07397	-0.47476	28.3	10080.1.7	30
2024-1-2 18:2:13:614	WT901BLE67(D1376ACA69A3)	0.863	0.357	-0.404	-35.217	-41.443	-4.883	124.07	-50.74	21.84	-265.108	245.333	272.292	-0.26202	-0.83688	-0.07397	-0.47476	28.3	10080.1.7	30
