时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-4 12:45:34:126	WT901BLE67(D1376ACA69A3)	-0.646	0.445	-0.610	-0.061	-1.099	0.549	143.23	41.36	-141.80	253.833	-212.083	254.425	0.21994	-0.39630	0.80234	0.38824	22.3	10080.1.7	30
2024-1-4 12:45:34:126	WT901BLE67(D1376ACA69A3)	-0.646	0.445	-0.610	-0.061	-1.099	0.549	143.23	41.36	-141.80	253.833	-212.083	254.425	0.22137	-0.39584	0.80087	0.39087	null	10080.1.7	null
2024-1-4 12:45:34:215	WT901BLE67(D1376ACA69A3)	-0.657	0.447	-0.609	0.305	-1.343	0.793	143.12	41.44	-141.99	253.833	-212.083	254.425	0.22034	-0.39554	0.80243	0.38855	22.3	10080.1.7	30
2024-1-4 12:45:34:215	WT901BLE67(D1376ACA69A3)	-0.657	0.447	-0.609	0.305	-1.343	0.793	143.12	41.44	-141.99	253.833	-212.083	254.425	0.22034	-0.39554	0.80243	0.38855	null	10080.1.7	null
2024-1-4 12:45:34:337	WT901BLE67(D1376ACA69A3)	-0.656	0.449	-0.611	0.977	-0.610	0.977	143.08	41.45	-142.13	253.833	-212.083	254.425	0.22034	-0.39554	0.80243	0.38855	22.3	10080.1.7	30
2024-1-4 12:45:34:338	WT901BLE67(D1376ACA69A3)	-0.656	0.449	-0.611	0.977	-0.610	0.977	143.08	41.45	-142.13	253.833	-212.083	254.425	0.22034	-0.39554	0.80243	0.38855	null	10080.1.7	null
2024-1-4 12:45:34:395	WT901BLE67(D1376ACA69A3)	-0.661	0.455	-0.609	0.488	-0.183	0.244	143.10	41.42	-142.22	253.833	-212.083	254.425	0.22141	-0.39377	0.80283	0.38895	22.3	10080.1.7	30
2024-1-4 12:45:34:396	WT901BLE67(D1376ACA69A3)	-0.661	0.455	-0.609	0.488	-0.183	0.244	143.10	41.42	-142.22	253.833	-212.083	254.425	0.22141	-0.39377	0.80283	0.38895	null	10080.1.7	null
2024-1-4 12:45:34:515	WT901BLE67(D1376ACA69A3)	-0.661	0.456	-0.605	-0.061	-0.122	0.000	143.10	41.41	-142.25	253.833	-212.083	254.425	0.22141	-0.39377	0.80283	0.38895	22.3	10080.1.7	30
2024-1-4 12:45:34:516	WT901BLE67(D1376ACA69A3)	-0.661	0.456	-0.605	-0.061	-0.122	0.000	143.10	41.41	-142.25	253.833	-212.083	254.425	0.22141	-0.39377	0.80283	0.38895	null	10080.1.7	null
2024-1-4 12:45:34:610	WT901BLE67(D1376ACA69A3)	-0.661	0.455	-0.607	-0.671	-0.488	-0.244	143.04	41.45	-142.27	253.592	-212.483	254.408	0.22141	-0.39377	0.80283	0.38895	22.3	10080.1.7	30
2024-1-4 12:45:34:610	WT901BLE67(D1376ACA69A3)	-0.661	0.455	-0.607	-0.671	-0.488	-0.244	143.04	41.45	-142.27	253.592	-212.483	254.408	0.22141	-0.39377	0.80283	0.38895	null	10080.1.7	null
2024-1-4 12:45:34:727	WT901BLE67(D1376ACA69A3)	-0.658	0.449	-0.609	-0.854	-0.366	-0.427	142.95	41.50	-142.26	253.592	-212.483	254.408	0.22141	-0.39377	0.80283	0.38895	22.3	10080.1.7	30
2024-1-4 12:45:34:727	WT901BLE67(D1376ACA69A3)	-0.658	0.449	-0.609	-0.854	-0.366	-0.427	142.95	41.50	-142.26	253.592	-212.483	254.408	0.22141	-0.39377	0.80283	0.38895	null	10080.1.7	null
2024-1-4 12:45:34:817	WT901BLE67(D1376ACA69A3)	-0.667	0.453	-0.604	-0.671	-0.732	-0.366	142.90	41.57	-142.26	253.592	-212.483	254.408	0.22183	-0.39328	0.80252	0.38983	22.3	10080.1.7	30
2024-1-4 12:45:34:817	WT901BLE67(D1376ACA69A3)	-0.667	0.453	-0.604	-0.671	-0.732	-0.366	142.90	41.57	-142.26	253.592	-212.483	254.408	0.22183	-0.39328	0.80252	0.38983	null	10080.1.7	null
2024-1-4 12:45:34:938	WT901BLE67(D1376ACA69A3)	-0.662	0.449	-0.601	0.000	-0.305	-0.183	142.89	41.59	-142.23	253.592	-212.483	254.408	0.22183	-0.39328	0.80252	0.38983	22.3	10080.1.7	30
2024-1-4 12:45:34:939	WT901BLE67(D1376ACA69A3)	-0.662	0.449	-0.601	0.000	-0.305	-0.183	142.89	41.59	-142.23	253.592	-212.483	254.408	0.22183	-0.39328	0.80252	0.38983	null	10080.1.7	null
2024-1-4 12:45:34:995	WT901BLE67(D1376ACA69A3)	-0.663	0.454	-0.603	0.061	-0.427	-0.122	142.89	41.63	-142.25	253.592	-212.483	254.408	0.22183	-0.39328	0.80252	0.38983	22.3	10080.1.7	30
2024-1-4 12:45:34:996	WT901BLE67(D1376ACA69A3)	-0.663	0.454	-0.603	0.061	-0.427	-0.122	142.89	41.63	-142.25	253.592	-212.483	254.408	0.22232	-0.39368	0.80191	0.39038	null	10080.1.7	null
2024-1-4 12:45:35:147	WT901BLE67(D1376ACA69A3)	-0.664	0.452	-0.601	0.061	-0.244	-0.305	142.89	41.66	-142.26	253.592	-212.483	254.408	0.22232	-0.39368	0.80191	0.39038	22.3	10080.1.7	30
2024-1-4 12:45:35:147	WT901BLE67(D1376ACA69A3)	-0.664	0.452	-0.601	0.061	-0.244	-0.305	142.89	41.66	-142.26	253.592	-212.483	254.408	0.22232	-0.39368	0.80191	0.39038	null	10080.1.7	null
2024-1-4 12:45:35:207	WT901BLE67(D1376ACA69A3)	-0.661	0.453	-0.602	0.366	-0.061	-0.366	142.91	41.69	-142.25	253.592	-212.483	254.408	0.22284	-0.39362	0.80179	0.39044	22.3	10080.1.7	30
2024-1-4 12:45:35:207	WT901BLE67(D1376ACA69A3)	-0.661	0.453	-0.602	0.366	-0.061	-0.366	142.91	41.69	-142.25	253.592	-212.483	254.408	0.22284	-0.39362	0.80179	0.39044	null	10080.1.7	null
2024-1-4 12:45:35:328	WT901BLE67(D1376ACA69A3)	-0.668	0.449	-0.598	0.427	0.000	-0.488	142.96	41.72	-142.21	253.592	-212.483	254.408	0.22284	-0.39362	0.80179	0.39044	22.3	10080.1.7	30
2024-1-4 12:45:35:328	WT901BLE67(D1376ACA69A3)	-0.668	0.449	-0.598	0.427	0.000	-0.488	142.96	41.72	-142.21	253.592	-212.483	254.408	0.22284	-0.39362	0.80179	0.39044	null	10080.1.7	null
2024-1-4 12:45:35:414	WT901BLE67(D1376ACA69A3)	-0.662	0.453	-0.600	0.427	-0.061	-0.671	143.05	41.75	-142.14	253.717	-212.675	254.400	0.22284	-0.39362	0.80179	0.39044	22.3	10080.1.7	30
2024-1-4 12:45:35:414	WT901BLE67(D1376ACA69A3)	-0.662	0.453	-0.600	0.427	-0.061	-0.671	143.05	41.75	-142.14	253.717	-212.675	254.400	0.22284	-0.39362	0.80179	0.39044	null	10080.1.7	null
2024-1-4 12:45:35:539	WT901BLE67(D1376ACA69A3)	-0.661	0.446	-0.603	0.366	0.671	-0.488	143.14	41.76	-142.05	253.717	-212.675	254.400	0.22284	-0.39362	0.80179	0.39044	22.3	10080.1.7	30
2024-1-4 12:45:35:540	WT901BLE67(D1376ACA69A3)	-0.661	0.446	-0.603	0.366	0.671	-0.488	143.14	41.76	-142.05	253.717	-212.675	254.400	0.22284	-0.39362	0.80179	0.39044	null	10080.1.7	null
2024-1-4 12:45:35:686	WT901BLE67(D1376ACA69A3)	-0.663	0.448	-0.605	0.732	0.793	-0.183	143.26	41.71	-141.97	253.717	-212.675	254.400	0.22366	-0.39481	0.80161	0.38910	22.3	10080.1.7	30
2024-1-4 12:45:35:686	WT901BLE67(D1376ACA69A3)	-0.663	0.448	-0.605	0.732	0.793	-0.183	143.26	41.71	-141.97	253.717	-212.675	254.400	0.22366	-0.39481	0.80161	0.38910	null	10080.1.7	null
2024-1-4 12:45:35:748	WT901BLE67(D1376ACA69A3)	-0.657	0.447	-0.610	0.610	1.160	-0.061	143.39	41.62	-141.87	253.717	-212.675	254.400	0.22366	-0.39481	0.80161	0.38910	22.3	10080.1.7	30
2024-1-4 12:45:35:749	WT901BLE67(D1376ACA69A3)	-0.657	0.447	-0.610	0.610	1.160	-0.061	143.39	41.62	-141.87	253.717	-212.675	254.400	0.22366	-0.39481	0.80161	0.38910	null	10080.1.7	null
2024-1-4 12:45:35:813	WT901BLE67(D1376ACA69A3)	-0.659	0.445	-0.614	1.038	0.977	0.366	143.51	41.51	-141.81	253.717	-212.675	254.400	0.22366	-0.39481	0.80161	0.38910	22.3	10080.1.7	30
2024-1-4 12:45:35:814	WT901BLE67(D1376ACA69A3)	-0.659	0.445	-0.614	1.038	0.977	0.366	143.51	41.51	-141.81	254.042	-212.025	254.425	0.22366	-0.39481	0.80161	0.38910	null	10080.1.7	null
2024-1-4 12:45:35:926	WT901BLE67(D1376ACA69A3)	-0.667	0.446	-0.617	0.793	0.854	0.305	143.64	41.41	-141.77	254.042	-212.025	254.425	0.22366	-0.39481	0.80161	0.38910	22.3	10080.1.7	30
2024-1-4 12:45:35:927	WT901BLE67(D1376ACA69A3)	-0.667	0.446	-0.617	0.793	0.854	0.305	143.64	41.41	-141.77	254.042	-212.025	254.425	0.22366	-0.39481	0.80161	0.38910	null	10080.1.7	null
2024-1-4 12:45:36:76	WT901BLE67(D1376ACA69A3)	-0.658	0.449	-0.620	0.366	0.305	-0.061	143.72	41.35	-141.73	254.042	-212.025	254.425	0.22174	-0.39523	0.80359	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:36:77	WT901BLE67(D1376ACA69A3)	-0.658	0.449	-0.620	0.366	0.305	-0.061	143.72	41.35	-141.73	254.042	-212.025	254.425	0.22174	-0.39523	0.80359	0.38568	null	10080.1.7	null
2024-1-4 12:45:36:137	WT901BLE67(D1376ACA69A3)	-0.657	0.439	-0.617	-0.244	0.488	-0.854	143.75	41.36	-141.66	254.042	-212.025	254.425	0.22174	-0.39523	0.80359	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:36:138	WT901BLE67(D1376ACA69A3)	-0.657	0.439	-0.617	-0.244	0.488	-0.854	143.75	41.36	-141.66	254.042	-212.025	254.425	0.22174	-0.39523	0.80359	0.38568	null	10080.1.7	null
2024-1-4 12:45:36:226	WT901BLE67(D1376ACA69A3)	-0.654	0.443	-0.616	-0.183	0.000	-0.671	143.79	41.39	-141.58	254.000	-211.625	254.442	0.22174	-0.39523	0.80359	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:36:227	WT901BLE67(D1376ACA69A3)	-0.654	0.443	-0.616	-0.183	0.000	-0.671	143.79	41.39	-141.58	254.000	-211.625	254.442	0.22174	-0.39523	0.80359	0.38568	null	10080.1.7	null
2024-1-4 12:45:36:405	WT901BLE67(D1376ACA69A3)	-0.656	0.439	-0.617	-0.549	0.000	-0.427	143.79	41.42	-141.51	254.000	-211.625	254.442	0.22174	-0.39523	0.80359	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:36:405	WT901BLE67(D1376ACA69A3)	-0.656	0.439	-0.617	-0.549	0.000	-0.427	143.79	41.42	-141.51	254.000	-211.625	254.442	0.22153	-0.39685	0.80307	0.38519	null	10080.1.7	null
2024-1-4 12:45:36:406	WT901BLE67(D1376ACA69A3)	-0.662	0.439	-0.616	-0.305	-0.244	0.183	143.78	41.42	-141.49	254.000	-211.625	254.442	0.22174	-0.39523	0.80359	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:36:406	WT901BLE67(D1376ACA69A3)	-0.662	0.439	-0.616	-0.305	-0.244	0.183	143.78	41.42	-141.49	254.000	-211.625	254.442	0.22153	-0.39685	0.80307	0.38519	null	10080.1.7	null
2024-1-4 12:45:36:556	WT901BLE67(D1376ACA69A3)	-0.666	0.441	-0.613	-0.122	-0.183	0.427	143.76	41.40	-141.52	254.000	-211.625	254.442	0.22153	-0.39685	0.80307	0.38519	22.3	10080.1.7	30
2024-1-4 12:45:36:557	WT901BLE67(D1376ACA69A3)	-0.666	0.441	-0.613	-0.122	-0.183	0.427	143.76	41.40	-141.52	254.000	-211.625	254.442	0.22153	-0.39685	0.80307	0.38519	null	10080.1.7	null
2024-1-4 12:45:36:612	WT901BLE67(D1376ACA69A3)	-0.652	0.447	-0.616	0.000	-0.488	0.244	143.71	41.39	-141.59	254.000	-211.625	254.442	0.22153	-0.39685	0.80307	0.38519	22.3	10080.1.7	30
2024-1-4 12:45:36:613	WT901BLE67(D1376ACA69A3)	-0.652	0.447	-0.616	0.000	-0.488	0.244	143.71	41.39	-141.59	254.208	-211.517	254.450	0.22153	-0.39685	0.80307	0.38519	null	10080.1.7	null
2024-1-4 12:45:36:737	WT901BLE67(D1376ACA69A3)	-0.654	0.443	-0.613	0.000	0.061	0.122	143.67	41.40	-141.65	253.933	-211.542	254.450	0.22153	-0.39685	0.80307	0.38519	22.3	10080.1.7	30
2024-1-4 12:45:36:737	WT901BLE67(D1376ACA69A3)	-0.654	0.443	-0.613	0.000	0.061	0.122	143.67	41.40	-141.65	254.208	-211.517	254.450	0.22153	-0.39685	0.80307	0.38519	null	10080.1.7	null
2024-1-4 12:45:36:824	WT901BLE67(D1376ACA69A3)	-0.658	0.445	-0.610	0.488	0.061	0.549	143.68	41.37	-141.68	253.933	-211.542	254.450	0.22153	-0.39685	0.80307	0.38519	22.3	10080.1.7	30
2024-1-4 12:45:36:824	WT901BLE67(D1376ACA69A3)	-0.658	0.445	-0.610	0.488	0.061	0.549	143.68	41.37	-141.68	254.208	-211.517	254.450	0.22144	-0.39594	0.80331	0.38568	null	10080.1.7	null
2024-1-4 12:45:36:946	WT901BLE67(D1376ACA69A3)	-0.662	0.451	-0.612	0.061	0.305	0.366	143.70	41.33	-141.70	253.933	-211.542	254.450	0.22144	-0.39594	0.80331	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:36:946	WT901BLE67(D1376ACA69A3)	-0.662	0.451	-0.612	0.061	0.305	0.366	143.70	41.33	-141.70	254.208	-211.517	254.450	0.22144	-0.39594	0.80331	0.38568	null	10080.1.7	null
2024-1-4 12:45:37:67	WT901BLE67(D1376ACA69A3)	-0.652	0.445	-0.614	-0.122	0.366	0.305	143.69	41.28	-141.69	253.975	-211.850	254.433	0.22144	-0.39594	0.80331	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:37:68	WT901BLE67(D1376ACA69A3)	-0.652	0.445	-0.614	-0.122	0.366	0.305	143.69	41.28	-141.69	253.975	-211.850	254.433	0.22144	-0.39594	0.80331	0.38568	null	10080.1.7	null
2024-1-4 12:45:37:156	WT901BLE67(D1376ACA69A3)	-0.656	0.452	-0.616	-0.427	0.427	-0.244	143.67	41.22	-141.71	253.975	-211.850	254.433	0.22144	-0.39594	0.80331	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:37:157	WT901BLE67(D1376ACA69A3)	-0.656	0.452	-0.616	-0.427	0.427	-0.244	143.67	41.22	-141.71	253.975	-211.850	254.433	0.22144	-0.39594	0.80331	0.38568	null	10080.1.7	null
2024-1-4 12:45:37:218	WT901BLE67(D1376ACA69A3)	-0.656	0.444	-0.614	-1.038	0.916	-1.709	143.68	41.22	-141.56	253.975	-211.850	254.433	0.22144	-0.39594	0.80331	0.38568	22.3	10080.1.7	30
2024-1-4 12:45:37:218	WT901BLE67(D1376ACA69A3)	-0.656	0.444	-0.614	-1.038	0.916	-1.709	143.68	41.22	-141.56	253.975	-211.850	254.433	0.22015	-0.39551	0.80405	0.38535	null	10080.1.7	null
2024-1-4 12:45:37:365	WT901BLE67(D1376ACA69A3)	-0.657	0.440	-0.620	-0.488	1.099	-1.160	143.75	41.22	-141.33	253.975	-211.850	254.433	0.22015	-0.39551	0.80405	0.38535	22.3	10080.1.7	30
2024-1-4 12:45:37:366	WT901BLE67(D1376ACA69A3)	-0.657	0.440	-0.620	-0.488	1.099	-1.160	143.75	41.22	-141.33	253.975	-211.850	254.433	0.22015	-0.39551	0.80405	0.38535	null	10080.1.7	null
2024-1-4 12:45:37:426	WT901BLE67(D1376ACA69A3)	-0.654	0.439	-0.617	-0.061	0.366	-0.366	143.82	41.21	-141.20	253.975	-211.850	254.433	0.22015	-0.39551	0.80405	0.38535	22.3	10080.1.7	30
2024-1-4 12:45:37:426	WT901BLE67(D1376ACA69A3)	-0.654	0.439	-0.617	-0.061	0.366	-0.366	143.82	41.21	-141.20	254.033	-211.725	254.442	0.22015	-0.39551	0.80405	0.38535	null	10080.1.7	null
2024-1-4 12:45:37:546	WT901BLE67(D1376ACA69A3)	-0.661	0.442	-0.617	0.366	-0.183	0.366	143.84	41.22	-141.19	254.033	-211.725	254.442	0.22015	-0.39551	0.80405	0.38535	22.3	10080.1.7	30
2024-1-4 12:45:37:547	WT901BLE67(D1376ACA69A3)	-0.661	0.442	-0.617	0.366	-0.183	0.366	143.84	41.22	-141.19	254.033	-211.725	254.442	0.22015	-0.39551	0.80405	0.38535	null	10080.1.7	null
2024-1-4 12:45:37:635	WT901BLE67(D1376ACA69A3)	-0.655	0.441	-0.614	0.610	-0.671	0.549	143.85	41.22	-141.26	254.033	-211.725	254.442	0.22015	-0.39551	0.80405	0.38535	22.3	10080.1.7	30
2024-1-4 12:45:37:636	WT901BLE67(D1376ACA69A3)	-0.655	0.441	-0.614	0.610	-0.671	0.549	143.85	41.22	-141.26	254.033	-211.725	254.442	0.21918	-0.39841	0.80307	0.38501	null	10080.1.7	null
2024-1-4 12:45:37:756	WT901BLE67(D1376ACA69A3)	-0.652	0.445	-0.616	0.366	-0.488	0.183	143.84	41.24	-141.36	254.033	-211.725	254.442	0.21918	-0.39841	0.80307	0.38501	22.3	10080.1.7	30
2024-1-4 12:45:37:756	WT901BLE67(D1376ACA69A3)	-0.652	0.445	-0.616	0.366	-0.488	0.183	143.84	41.24	-141.36	254.033	-211.725	254.442	0.21918	-0.39841	0.80307	0.38501	null	10080.1.7	null
2024-1-4 12:45:37:817	WT901BLE67(D1376ACA69A3)	-0.657	0.453	-0.618	0.732	-0.488	0.549	143.84	41.24	-141.45	254.033	-211.725	254.442	0.21918	-0.39841	0.80307	0.38501	22.3	10080.1.7	30
2024-1-4 12:45:37:818	WT901BLE67(D1376ACA69A3)	-0.657	0.453	-0.618	0.732	-0.488	0.549	143.84	41.24	-141.45	254.033	-211.725	254.442	0.21918	-0.39841	0.80307	0.38501	null	10080.1.7	null
2024-1-4 12:45:37:967	WT901BLE67(D1376ACA69A3)	-0.652	0.444	-0.618	-0.427	0.183	-0.244	143.83	41.23	-141.49	253.775	-211.600	254.442	0.21918	-0.39841	0.80307	0.38501	22.3	10080.1.7	30
2024-1-4 12:45:37:968	WT901BLE67(D1376ACA69A3)	-0.652	0.444	-0.618	-0.427	0.183	-0.244	143.83	41.23	-141.49	253.775	-211.600	254.442	0.21918	-0.39841	0.80307	0.38501	null	10080.1.7	null
2024-1-4 12:45:38:26	WT901BLE67(D1376ACA69A3)	-0.657	0.450	-0.616	-0.305	0.122	0.000	143.81	41.21	-141.48	253.775	-211.600	254.442	0.21918	-0.39841	0.80307	0.38501	22.3	10080.1.7	30
2024-1-4 12:45:38:27	WT901BLE67(D1376ACA69A3)	-0.657	0.450	-0.616	-0.305	0.122	0.000	143.81	41.21	-141.48	253.775	-211.600	254.442	0.22006	-0.39667	0.80380	0.38474	null	10080.1.7	null
2024-1-4 12:45:38:145	WT901BLE67(D1376ACA69A3)	-0.660	0.445	-0.618	-0.732	0.000	-0.427	143.78	41.21	-141.43	253.775	-211.600	254.442	0.22006	-0.39667	0.80380	0.38474	22.3	10080.1.7	30
2024-1-4 12:45:38:145	WT901BLE67(D1376ACA69A3)	-0.660	0.445	-0.618	-0.732	0.000	-0.427	143.78	41.21	-141.43	253.775	-211.600	254.442	0.22006	-0.39667	0.80380	0.38474	null	10080.1.7	null
2024-1-4 12:45:38:240	WT901BLE67(D1376ACA69A3)	-0.654	0.442	-0.617	-0.549	0.000	-0.610	143.75	41.23	-141.37	253.775	-211.600	254.442	0.22006	-0.39667	0.80380	0.38474	22.3	10080.1.7	30
2024-1-4 12:45:38:240	WT901BLE67(D1376ACA69A3)	-0.654	0.442	-0.617	-0.549	0.000	-0.610	143.75	41.23	-141.37	253.792	-211.717	254.442	0.22006	-0.39667	0.80380	0.38474	null	10080.1.7	null
2024-1-4 12:45:38:387	WT901BLE67(D1376ACA69A3)	-0.665	0.441	-0.616	-0.183	-0.244	-0.366	143.75	41.26	-141.33	253.792	-211.717	254.442	0.22006	-0.39667	0.80380	0.38474	22.3	10080.1.7	30
2024-1-4 12:45:38:387	WT901BLE67(D1376ACA69A3)	-0.665	0.441	-0.616	-0.183	-0.244	-0.366	143.75	41.26	-141.33	253.792	-211.717	254.442	0.22006	-0.39667	0.80380	0.38474	null	10080.1.7	null
2024-1-4 12:45:38:446	WT901BLE67(D1376ACA69A3)	-0.651	0.444	-0.614	0.244	-0.427	-0.183	143.76	41.29	-141.32	253.792	-211.717	254.442	0.22006	-0.39667	0.80380	0.38474	22.3	10080.1.7	30
2024-1-4 12:45:38:447	WT901BLE67(D1376ACA69A3)	-0.651	0.444	-0.614	0.244	-0.427	-0.183	143.76	41.29	-141.32	253.792	-211.717	254.442	0.21967	-0.39798	0.80286	0.38559	null	10080.1.7	null
2024-1-4 12:45:38:596	WT901BLE67(D1376ACA69A3)	-0.660	0.445	-0.611	-0.061	-0.488	0.000	143.73	41.35	-141.37	253.792	-211.717	254.442	0.21967	-0.39798	0.80286	0.38559	22.3	10080.1.7	30
2024-1-4 12:45:38:597	WT901BLE67(D1376ACA69A3)	-0.660	0.445	-0.611	-0.061	-0.488	0.000	143.73	41.35	-141.37	253.792	-211.717	254.442	0.21967	-0.39798	0.80286	0.38559	null	10080.1.7	null
2024-1-4 12:45:38:656	WT901BLE67(D1376ACA69A3)	-0.662	0.448	-0.612	0.000	-0.854	0.549	143.69	41.37	-141.43	253.833	-211.917	254.433	0.21967	-0.39798	0.80286	0.38559	22.3	10080.1.7	30
2024-1-4 12:45:38:656	WT901BLE67(D1376ACA69A3)	-0.662	0.448	-0.612	0.000	-0.854	0.549	143.69	41.37	-141.43	253.833	-211.917	254.433	0.21967	-0.39798	0.80286	0.38559	null	10080.1.7	null
2024-1-4 12:45:38:747	WT901BLE67(D1376ACA69A3)	-0.659	0.448	-0.613	-0.244	-0.427	0.000	143.64	41.40	-141.51	253.833	-211.917	254.433	0.21967	-0.39798	0.80286	0.38559	22.3	10080.1.7	30
2024-1-4 12:45:38:747	WT901BLE67(D1376ACA69A3)	-0.659	0.448	-0.613	-0.244	-0.427	0.000	143.64	41.40	-141.51	253.833	-211.917	254.433	0.21967	-0.39798	0.80286	0.38559	null	10080.1.7	null
2024-1-4 12:45:38:839	WT901BLE67(D1376ACA69A3)	-0.662	0.448	-0.614	-0.427	-0.244	-0.305	143.59	41.43	-141.53	253.833	-211.917	254.433	0.21967	-0.39798	0.80286	0.38559	22.3	10080.1.7	30
2024-1-4 12:45:38:839	WT901BLE67(D1376ACA69A3)	-0.662	0.448	-0.614	-0.427	-0.244	-0.305	143.59	41.43	-141.53	253.833	-211.917	254.433	0.22095	-0.39703	0.80249	0.38660	null	10080.1.7	null
2024-1-4 12:45:38:957	WT901BLE67(D1376ACA69A3)	-0.665	0.446	-0.611	-0.549	-0.427	-0.549	143.55	41.48	-141.51	253.833	-211.917	254.433	0.22095	-0.39703	0.80249	0.38660	22.3	10080.1.7	30
2024-1-4 12:45:38:957	WT901BLE67(D1376ACA69A3)	-0.665	0.446	-0.611	-0.549	-0.427	-0.549	143.55	41.48	-141.51	253.833	-211.917	254.433	0.22095	-0.39703	0.80249	0.38660	null	10080.1.7	null
2024-1-4 12:45:39:77	WT901BLE67(D1376ACA69A3)	-0.659	0.445	-0.608	-0.671	-0.549	-0.549	143.50	41.55	-141.49	253.833	-211.917	254.433	0.22131	-0.39746	0.80188	0.38721	22.3	10080.1.7	30
2024-1-4 12:45:39:77	WT901BLE67(D1376ACA69A3)	-0.659	0.445	-0.608	-0.671	-0.549	-0.549	143.50	41.55	-141.49	253.833	-211.917	254.433	0.22131	-0.39746	0.80188	0.38721	null	10080.1.7	null
2024-1-4 12:45:39:256	WT901BLE67(D1376ACA69A3)	-0.666	0.444	-0.604	-0.793	-1.160	-0.244	143.42	41.65	-141.52	253.833	-211.917	254.433	0.22131	-0.39746	0.80188	0.38721	22.3	10080.1.7	30
2024-1-4 12:45:39:256	WT901BLE67(D1376ACA69A3)	-0.666	0.444	-0.604	-0.793	-1.160	-0.244	143.42	41.65	-141.52	253.833	-211.917	254.433	0.22229	-0.39783	0.80078	0.38855	null	10080.1.7	null
2024-1-4 12:45:39:258	WT901BLE67(D1376ACA69A3)	-0.658	0.441	-0.604	-0.183	-0.732	-0.244	143.36	41.73	-141.53	253.833	-211.917	254.433	0.22131	-0.39746	0.80188	0.38721	22.3	10080.1.7	30
2024-1-4 12:45:39:258	WT901BLE67(D1376ACA69A3)	-0.658	0.441	-0.604	-0.183	-0.732	-0.244	143.36	41.73	-141.53	253.833	-211.917	254.433	0.22229	-0.39783	0.80078	0.38855	null	10080.1.7	null
2024-1-4 12:45:39:378	WT901BLE67(D1376ACA69A3)	-0.660	0.445	-0.605	0.305	-0.305	0.000	143.35	41.76	-141.56	253.833	-211.917	254.433	0.22229	-0.39783	0.80078	0.38855	22.3	10080.1.7	30
2024-1-4 12:45:39:379	WT901BLE67(D1376ACA69A3)	-0.660	0.445	-0.605	0.305	-0.305	0.000	143.35	41.76	-141.56	253.833	-211.917	254.433	0.22229	-0.39783	0.80078	0.38855	null	10080.1.7	null
2024-1-4 12:45:39:466	WT901BLE67(D1376ACA69A3)	-0.662	0.446	-0.604	0.427	0.183	0.305	143.39	41.74	-141.57	254.292	-212.117	254.425	0.22229	-0.39783	0.80078	0.38855	22.3	10080.1.7	30
2024-1-4 12:45:39:466	WT901BLE67(D1376ACA69A3)	-0.662	0.446	-0.604	0.427	0.183	0.305	143.39	41.74	-141.57	254.292	-212.117	254.425	0.22229	-0.39783	0.80078	0.38855	null	10080.1.7	null
2024-1-4 12:45:39:555	WT901BLE67(D1376ACA69A3)	-0.662	0.449	-0.604	0.366	0.549	0.366	143.43	41.68	-141.58	254.292	-212.117	254.425	0.22229	-0.39783	0.80078	0.38855	22.3	10080.1.7	30
2024-1-4 12:45:39:556	WT901BLE67(D1376ACA69A3)	-0.662	0.449	-0.604	0.366	0.549	0.366	143.43	41.68	-141.58	254.292	-212.117	254.425	0.22229	-0.39783	0.80078	0.38855	null	10080.1.7	null
2024-1-4 12:45:39:677	WT901BLE67(D1376ACA69A3)	-0.658	0.446	-0.610	0.488	0.671	0.488	143.45	41.60	-141.59	254.292	-212.117	254.425	0.22226	-0.39725	0.80139	0.38788	22.3	10080.1.7	30
2024-1-4 12:45:39:677	WT901BLE67(D1376ACA69A3)	-0.658	0.446	-0.610	0.488	0.671	0.488	143.45	41.60	-141.59	254.292	-212.117	254.425	0.22226	-0.39725	0.80139	0.38788	null	10080.1.7	null
2024-1-4 12:45:39:826	WT901BLE67(D1376ACA69A3)	-0.657	0.448	-0.606	0.244	0.549	0.183	143.50	41.53	-141.59	254.292	-212.117	254.425	0.22226	-0.39725	0.80139	0.38788	22.3	10080.1.7	30
2024-1-4 12:45:39:827	WT901BLE67(D1376ACA69A3)	-0.657	0.448	-0.606	0.244	0.549	0.183	143.50	41.53	-141.59	254.292	-212.117	254.425	0.22226	-0.39725	0.80139	0.38788	null	10080.1.7	null
