时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-4 12:24:44:42	WT901BLE67(D1376ACA69A3)	-0.007	0.002	0.997	0.000	0.000	0.000	0.16	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00214	0.00272	-0.23126	27.3	null	40
2024-1-4 12:24:44:163	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.16	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00214	0.00272	-0.23126	27.3	null	40
2024-1-4 12:24:44:221	WT901BLE67(D1376ACA69A3)	-0.006	0.001	0.997	0.000	0.000	0.000	0.16	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00214	0.00272	-0.23126	27.3	null	40
2024-1-4 12:24:44:342	WT901BLE67(D1376ACA69A3)	-0.006	0.002	0.997	0.000	0.000	0.000	0.16	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:24:44:622	WT901BLE67(D1376ACA69A3)	-0.006	0.001	0.997	0.000	0.000	0.000	0.16	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:24:44:623	WT901BLE67(D1376ACA69A3)	-0.005	0.001	0.996	0.000	0.000	0.000	0.15	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:24:44:642	WT901BLE67(D1376ACA69A3)	-0.005	0.002	0.996	0.000	0.000	0.000	0.15	0.36	-26.74	-24.100	48.433	-41.550	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:30:16:175	WT901BLE67(D1376ACA69A3)	0.054	0.002	0.997	0.000	0.000	0.000	0.15	0.36	-26.74	-24.025	48.142	-41.967	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:30:16:329	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-24.025	48.142	-41.967	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:30:16:386	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-24.025	48.142	-41.967	0.97284	0.00211	0.00272	-0.23126	27.3	null	40
2024-1-4 12:30:16:565	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-24.025	48.142	-41.967	0.79510	-0.60577	-0.02481	-0.01187	27.3	null	40
2024-1-4 12:30:16:595	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-24.025	48.142	-41.967	0.79510	-0.60577	-0.02481	-0.01187	27.3	null	40
2024-1-4 12:30:16:717	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.250	122.792	183.133	0.79510	-0.60577	-0.02481	-0.01187	27.3	null	40
2024-1-4 12:30:16:805	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.250	122.792	183.133	0.79510	-0.60577	-0.02481	-0.01187	27.3	null	40
2024-1-4 12:30:16:926	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	27.3	null	40
2024-1-4 12:30:16:985	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	27.3	null	40
2024-1-4 12:30:17:108	WT901BLE67(D1376ACA69A3)	0.054	-0.961	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	27.3	10080.1.7	40
2024-1-4 12:30:17:197	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	27.3	10080.1.7	40
2024-1-4 12:30:17:317	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:17:437	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:17:528	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:17:587	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:17:706	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.267	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:17:831	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:17:921	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:41	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.092	122.808	182.958	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:127	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.264	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.142	122.783	183.075	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:190	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.267	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.142	122.783	183.075	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:360	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.158	122.833	182.950	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:395	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.158	122.833	182.950	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:520	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.158	122.833	182.950	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:609	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.175	122.875	182.942	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:730	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.175	122.875	182.942	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:850	WT901BLE67(D1376ACA69A3)	0.055	-0.963	0.266	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.175	122.875	182.942	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:952	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.267	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.175	122.875	182.942	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:18:999	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.265	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.133	122.908	182.900	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:121	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.266	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.133	122.908	182.900	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:210	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.265	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.275	122.967	183.008	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:357	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.266	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.275	122.967	183.008	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:421	WT901BLE67(D1376ACA69A3)	0.054	-0.962	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.275	122.967	183.008	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:549	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.275	122.967	183.008	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:632	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.275	122.967	183.008	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:720	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.267	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.275	122.967	183.008	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:844	WT901BLE67(D1376ACA69A3)	0.054	-0.963	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:19:928	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79507	-0.60580	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:20:48	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79507	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:20:161	WT901BLE67(D1376ACA69A3)	0.055	-0.964	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79507	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:20:419	WT901BLE67(D1376ACA69A3)	0.053	-0.962	0.265	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:20:420	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:30:20:421	WT901BLE67(D1376ACA69A3)	0.053	-0.963	0.266	0.000	0.000	0.000	-74.62	-3.09	0.64	-22.125	122.917	183.142	0.79510	-0.60577	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:31:23:46	WT901BLE67(D1376ACA69A3)	-0.868	-0.963	0.266	0.000	0.000	0.000	-74.63	-3.09	0.64	-22.125	122.917	183.142	0.79507	-0.60583	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:31:23:179	WT901BLE67(D1376ACA69A3)	-0.382	-0.671	-0.430	29.114	6.958	10.925	-129.74	45.15	-42.52	-22.125	122.917	183.142	0.79507	-0.60583	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:31:23:256	WT901BLE67(D1376ACA69A3)	-0.616	-0.256	-0.386	27.527	1.099	-6.470	-126.85	45.38	-42.75	-22.125	122.917	183.142	0.79507	-0.60583	-0.02481	-0.01187	28.1	10080.1.7	40
2024-1-4 12:31:23:377	WT901BLE67(D1376ACA69A3)	-0.930	-0.267	-0.419	13.733	10.986	-6.226	-125.57	44.23	-43.74	-22.125	122.917	183.142	-0.50500	0.70840	-0.46094	-0.17484	28.1	10080.1.7	40
2024-1-4 12:31:23:469	WT901BLE67(D1376ACA69A3)	-0.754	-0.515	-0.775	-12.695	10.437	-11.597	-127.01	42.59	-44.43	-22.125	122.917	183.142	-0.50500	0.70840	-0.46094	-0.17484	28.1	10080.1.7	40
2024-1-4 12:31:23:619	WT901BLE67(D1376ACA69A3)	-0.993	-0.650	-0.527	-30.579	12.451	-9.583	-129.40	41.38	-44.50	-22.125	122.917	183.142	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	40
2024-1-4 12:31:23:681	WT901BLE67(D1376ACA69A3)	-0.431	-0.812	-0.248	-26.367	-49.133	-21.912	-129.59	41.80	-41.79	-22.125	122.917	183.142	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	40
2024-1-4 12:31:23:800	WT901BLE67(D1376ACA69A3)	-0.327	-0.482	-0.497	-26.733	-43.213	-22.278	-126.69	43.32	-34.09	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	40
2024-1-4 12:31:23:856	WT901BLE67(D1376ACA69A3)	-0.666	-0.417	-0.351	-10.925	-30.579	-8.911	-124.75	43.96	-28.78	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	40
2024-1-4 12:31:23:980	WT901BLE67(D1376ACA69A3)	-0.924	-0.598	-0.669	-26.489	-19.775	7.446	-125.24	44.91	-26.28	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:70	WT901BLE67(D1376ACA69A3)	-1.113	-0.571	-0.726	-43.091	-1.587	13.245	-129.40	46.66	-27.04	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:188	WT901BLE67(D1376ACA69A3)	-0.578	-0.854	-0.114	-21.301	-35.828	-24.353	-129.29	46.72	-22.79	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:280	WT901BLE67(D1376ACA69A3)	-0.778	-0.184	-0.265	-28.809	-42.969	-32.715	-124.72	47.33	-14.52	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:399	WT901BLE67(D1376ACA69A3)	-0.997	-0.094	-0.407	-52.063	-53.589	-53.162	-123.02	46.24	-6.02	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:457	WT901BLE67(D1376ACA69A3)	-1.010	-0.236	-0.564	-90.942	-69.824	-58.777	-122.57	44.79	6.19	-0.650	81.725	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:579	WT901BLE67(D1376ACA69A3)	-0.284	-0.836	-0.694	-102.295	-114.929	-81.909	-120.90	44.60	23.04	14.683	84.517	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:669	WT901BLE67(D1376ACA69A3)	-0.040	-0.918	-0.661	-92.773	-111.145	-86.060	-115.93	43.51	43.25	14.683	84.517	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:790	WT901BLE67(D1376ACA69A3)	-0.359	-0.869	-0.523	-61.829	-74.097	-35.095	-113.49	41.46	57.87	17.242	92.742	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:883	WT901BLE67(D1376ACA69A3)	-0.770	-0.716	-0.364	-37.598	-39.612	-17.029	-113.23	40.45	65.39	17.242	92.742	262.500	-0.51031	0.70822	-0.46573	-0.14481	28.1	10080.1.7	30
2024-1-4 12:31:24:999	WT901BLE67(D1376ACA69A3)	-0.613	-0.794	-0.306	-34.973	-53.894	-2.136	-113.62	40.76	71.25	17.242	92.742	262.500	-0.28339	0.76431	0.25470	-0.52014	28.1	10080.1.7	30
2024-1-4 12:31:25:88	WT901BLE67(D1376ACA69A3)	-0.581	-0.669	-0.171	-17.883	-67.261	23.682	-111.04	44.54	78.20	17.242	92.742	262.500	-0.28339	0.76431	0.25470	-0.52014	28.1	10080.1.7	30
2024-1-4 12:31:25:214	WT901BLE67(D1376ACA69A3)	-0.917	-0.635	-0.644	-46.814	-20.264	-4.944	-110.62	46.72	83.58	18.567	103.692	250.950	-0.28339	0.76431	0.25470	-0.52014	28.1	10080.1.7	30
2024-1-4 12:31:25:270	WT901BLE67(D1376ACA69A3)	-0.464	-0.721	-0.253	5.737	-21.729	-5.920	-111.48	47.42	84.01	18.567	103.692	250.950	-0.28339	0.76431	0.25470	-0.52014	28.1	10080.1.7	30
2024-1-4 12:31:25:396	WT901BLE67(D1376ACA69A3)	-0.842	-0.401	-0.154	0.732	-1.587	-9.277	-109.25	47.13	86.19	17.600	105.242	249.092	-0.28339	0.76431	0.25470	-0.52014	28.1	10080.1.7	30
2024-1-4 12:31:25:477	WT901BLE67(D1376ACA69A3)	-0.978	-0.616	-0.217	8.240	15.991	-20.020	-110.28	45.03	85.16	17.600	105.242	249.092	-0.28339	0.76431	0.25470	-0.52014	28.1	10080.1.7	30
2024-1-4 12:31:25:598	WT901BLE67(D1376ACA69A3)	-1.146	-0.415	-0.377	19.714	13.062	-6.348	-109.56	43.54	83.73	17.600	105.242	249.092	-0.17725	0.70636	0.35187	-0.58798	28.1	10080.1.7	30
2024-1-4 12:31:25:690	WT901BLE67(D1376ACA69A3)	-0.599	-0.337	-0.361	-8.789	-15.564	-17.456	-108.35	43.17	84.38	17.600	105.242	249.092	-0.17725	0.70636	0.35187	-0.58798	28.1	10080.1.7	30
2024-1-4 12:31:25:808	WT901BLE67(D1376ACA69A3)	-0.128	-0.959	-0.389	-42.419	-56.274	-76.843	-105.75	39.54	92.93	17.600	105.242	249.092	-0.20383	0.70557	0.34406	-0.58493	28.1	10080.1.7	30
2024-1-4 12:31:25:869	WT901BLE67(D1376ACA69A3)	-0.308	-0.689	-0.296	-11.353	-21.545	-22.522	-104.34	36.16	99.67	17.600	105.242	249.092	-0.20383	0.70557	0.34406	-0.58493	28.1	10080.1.7	30
2024-1-4 12:31:26:18	WT901BLE67(D1376ACA69A3)	-0.557	-0.789	-0.221	4.150	5.554	18.982	-104.57	35.78	100.60	-6.892	122.275	248.508	-0.20383	0.70557	0.34406	-0.58493	28.1	10080.1.7	30
2024-1-4 12:31:26:80	WT901BLE67(D1376ACA69A3)	-0.659	-0.902	-0.350	23.254	27.283	43.213	-105.80	37.89	97.10	-6.892	122.275	248.508	-0.20383	0.70557	0.34406	-0.58493	28.1	10080.1.7	30
2024-1-4 12:31:26:200	WT901BLE67(D1376ACA69A3)	-0.798	-0.785	-0.590	37.292	41.138	54.626	-106.56	41.14	91.36	-13.075	124.408	253.458	-0.20383	0.70557	0.34406	-0.58493	28.1	10080.1.7	30
2024-1-4 12:31:26:289	WT901BLE67(D1376ACA69A3)	-1.160	-0.464	-0.577	25.574	50.293	65.308	-109.11	45.59	82.52	-13.075	124.408	253.458	-0.20383	0.70557	0.34406	-0.58493	28.1	10080.1.7	30
2024-1-4 12:31:26:412	WT901BLE67(D1376ACA69A3)	-0.613	-0.670	0.055	28.015	5.005	10.864	-112.06	48.85	74.81	-13.075	124.408	253.458	-0.19324	0.71683	0.32025	-0.58832	28.1	10080.1.7	30
2024-1-4 12:31:26:498	WT901BLE67(D1376ACA69A3)	-0.466	-0.505	-0.187	9.827	12.756	-6.653	-110.04	48.34	75.32	-13.075	124.408	253.458	-0.19324	0.71683	0.32025	-0.58832	28.1	10080.1.7	30
2024-1-4 12:31:26:622	WT901BLE67(D1376ACA69A3)	-0.737	-0.410	-0.112	11.841	19.775	1.526	-110.82	47.50	73.06	-13.075	124.408	253.458	-0.21097	0.73538	0.27017	-0.58447	28.1	10080.1.7	30
2024-1-4 12:31:26:680	WT901BLE67(D1376ACA69A3)	-0.864	-0.577	-0.279	12.390	27.710	4.700	-113.75	46.73	68.52	-13.075	124.408	253.458	-0.21097	0.73538	0.27017	-0.58447	28.1	10080.1.7	30
2024-1-4 12:31:26:798	WT901BLE67(D1376ACA69A3)	-0.895	-0.689	-0.621	28.015	36.133	9.155	-116.33	45.68	63.21	5.358	111.383	262.408	-0.21097	0.73538	0.27017	-0.58447	28.1	10080.1.7	30
2024-1-4 12:31:26:888	WT901BLE67(D1376ACA69A3)	-1.021	-0.584	-0.418	15.686	43.274	15.564	-117.39	45.11	58.16	5.358	111.383	262.408	-0.21097	0.73538	0.27017	-0.58447	28.1	10080.1.7	30
2024-1-4 12:31:27:11	WT901BLE67(D1376ACA69A3)	-0.513	-0.845	-0.058	38.513	-2.869	15.991	-117.00	45.65	54.56	7.750	105.883	262.500	-0.21097	0.73538	0.27017	-0.58447	28.1	10080.1.7	30
2024-1-4 12:31:27:100	WT901BLE67(D1376ACA69A3)	-0.626	-0.419	-0.201	41.504	-4.395	12.817	-112.26	47.68	54.10	7.750	105.883	262.500	-0.21097	0.73538	0.27017	-0.58447	28.1	10080.1.7	30
2024-1-4 12:31:27:220	WT901BLE67(D1376ACA69A3)	-0.604	-0.426	-0.371	28.687	5.920	25.940	-110.51	49.13	52.27	7.750	105.883	262.500	-0.30356	0.77750	0.14206	-0.53201	28.1	10080.1.7	30
2024-1-4 12:31:27:280	WT901BLE67(D1376ACA69A3)	-1.047	-0.288	-0.385	7.507	5.920	18.433	-110.63	51.42	49.55	7.750	105.883	262.500	-0.30356	0.77750	0.14206	-0.53201	28.1	10080.1.7	30
2024-1-4 12:31:27:399	WT901BLE67(D1376ACA69A3)	-1.121	-0.599	-0.561	-32.349	19.592	12.329	-115.59	51.55	45.65	7.750	105.883	262.500	-0.31445	0.77774	0.08331	-0.53778	28.1	10080.1.7	30
2024-1-4 12:31:27:488	WT901BLE67(D1376ACA69A3)	-0.643	-0.796	-0.075	-29.297	-4.517	-15.076	-120.11	51.62	43.93	7.750	105.883	262.500	-0.31445	0.77774	0.08331	-0.53778	28.1	10080.1.7	30
