时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-4 19:3:48:532	WT901BLE67(D1376ACA69A3)	-0.092	0.056	1.206	16.846	-13.611	-140.320	-1.44	9.50	38.20	53.433	-3.942	-49.650	0.87701	-0.02704	0.04422	0.47757	26.8	10080.1.7	100
2024-1-4 19:3:48:655	WT901BLE67(D1376ACA69A3)	-0.324	0.174	1.154	38.208	-15.259	-122.742	-1.02	6.78	25.57	53.433	-3.942	-49.650	0.87701	-0.02704	0.04422	0.47757	26.8	10080.1.7	100
2024-1-4 19:3:48:709	WT901BLE67(D1376ACA69A3)	-0.189	0.155	0.946	52.673	-27.100	-92.102	2.97	5.34	13.74	47.942	49.817	-34.033	0.87701	-0.02704	0.04422	0.47757	26.8	10080.1.7	100
2024-1-4 19:3:48:832	WT901BLE67(D1376ACA69A3)	0.103	0.253	1.018	38.391	-54.199	-51.514	6.83	2.02	6.18	47.942	49.817	-34.033	0.87701	-0.02704	0.04422	0.47757	26.8	10080.1.7	100
2024-1-4 19:3:48:922	WT901BLE67(D1376ACA69A3)	-0.729	0.249	0.669	131.592	215.088	-101.685	14.67	6.48	1.50	47.942	49.817	-34.033	0.99673	0.06213	0.01682	0.04800	26.8	10080.1.7	100
2024-1-4 19:3:49:39	WT901BLE67(D1376ACA69A3)	-0.124	0.355	0.468	193.298	621.338	-300.049	32.62	50.95	-1.28	47.942	49.817	-34.033	0.99673	0.06213	0.01682	0.04800	26.8	10080.1.7	100
2024-1-4 19:3:49:132	WT901BLE67(D1376ACA69A3)	-0.316	0.201	0.643	-195.557	-530.212	193.542	25.07	30.14	-2.36	36.717	30.258	-42.583	0.99673	0.06213	0.01682	0.04800	26.8	10080.1.7	100
2024-1-4 19:3:49:254	WT901BLE67(D1376ACA69A3)	-0.442	0.270	0.758	103.516	275.330	-140.015	20.69	22.71	-5.64	36.717	30.258	-42.583	0.99673	0.06213	0.01682	0.04800	26.8	10080.1.7	100
2024-1-4 19:3:49:310	WT901BLE67(D1376ACA69A3)	-0.521	0.276	0.755	-50.842	-52.429	37.720	20.23	25.15	-5.71	36.717	30.258	-42.583	0.96152	0.18536	0.18481	-0.08276	26.8	10080.1.7	100
2024-1-4 19:3:49:462	WT901BLE67(D1376ACA69A3)	-0.564	0.296	0.975	38.147	100.220	-41.565	20.82	27.09	-4.21	36.717	30.258	-42.583	0.96152	0.18536	0.18481	-0.08276	26.8	10080.1.7	100
2024-1-4 19:3:49:518	WT901BLE67(D1376ACA69A3)	-0.561	0.323	0.817	14.587	59.937	-18.921	23.47	33.78	-3.67	32.950	29.567	-45.600	0.96152	0.18536	0.18481	-0.08276	26.8	10080.1.7	100
2024-1-4 19:3:49:642	WT901BLE67(D1376ACA69A3)	-0.414	0.414	0.963	76.904	-24.231	-24.292	26.22	37.29	-5.17	32.950	29.567	-45.600	0.96152	0.18536	0.18481	-0.08276	26.8	10080.1.7	100
2024-1-4 19:3:49:731	WT901BLE67(D1376ACA69A3)	-0.676	0.361	0.499	81.787	-43.457	-12.817	34.36	35.52	-7.87	32.950	29.567	-45.600	0.91684	0.23788	0.29697	-0.12045	26.8	10080.1.7	100
2024-1-4 19:3:49:855	WT901BLE67(D1376ACA69A3)	-0.808	1.000	0.689	70.801	-67.078	-53.589	36.26	34.94	-17.16	32.950	29.567	-45.600	0.91684	0.23788	0.29697	-0.12045	26.8	10080.1.7	100
2024-1-4 19:3:49:942	WT901BLE67(D1376ACA69A3)	-0.560	0.978	0.421	91.858	-20.752	-22.095	42.63	33.96	-23.57	29.550	14.375	-44.925	0.91684	0.23788	0.29697	-0.12045	26.8	10080.1.7	100
2024-1-4 19:3:50:62	WT901BLE67(D1376ACA69A3)	-0.553	0.488	0.044	39.246	-20.386	-13.245	51.41	35.27	-24.18	29.550	14.375	-44.925	0.91684	0.23788	0.29697	-0.12045	26.8	10080.1.7	100
2024-1-4 19:3:50:120	WT901BLE67(D1376ACA69A3)	-1.569	0.149	-0.039	1.770	57.068	-84.351	56.81	42.34	-23.21	29.550	14.375	-44.925	0.81119	0.46249	0.17941	-0.30942	26.8	10080.1.7	100
2024-1-4 19:3:50:241	WT901BLE67(D1376ACA69A3)	-1.327	0.302	0.089	27.527	45.288	-78.125	55.31	49.48	-23.47	29.550	14.375	-44.925	0.81119	0.46249	0.17941	-0.30942	26.8	10080.1.7	100
2024-1-4 19:3:50:331	WT901BLE67(D1376ACA69A3)	-0.850	0.385	0.275	59.753	117.615	52.734	68.92	54.71	-12.83	36.542	0.492	-49.058	0.81119	0.46249	0.17941	-0.30942	26.8	10080.1.7	100
2024-1-4 19:3:50:456	WT901BLE67(D1376ACA69A3)	-0.765	0.383	-0.319	-51.819	59.998	9.033	89.90	54.97	10.68	36.542	0.492	-49.058	0.81119	0.46249	0.17941	-0.30942	26.8	10080.1.7	100
2024-1-4 19:3:50:540	WT901BLE67(D1376ACA69A3)	-0.644	0.427	-0.003	-80.505	-117.126	-46.143	77.95	56.86	3.31	36.542	0.492	-49.058	0.65784	0.58981	0.39102	-0.25754	26.8	10080.1.7	100
2024-1-4 19:3:50:662	WT901BLE67(D1376ACA69A3)	-0.748	0.660	0.457	-66.345	-47.424	-41.321	54.90	55.45	-14.66	36.542	0.492	-49.058	0.65784	0.58981	0.39102	-0.25754	26.8	10080.1.7	100
2024-1-4 19:3:50:719	WT901BLE67(D1376ACA69A3)	-0.664	0.375	0.430	-41.626	56.458	-27.954	46.74	57.97	-18.03	47.033	3.575	-45.475	0.65784	0.58981	0.39102	-0.25754	26.8	10080.1.7	100
2024-1-4 19:3:50:870	WT901BLE67(D1376ACA69A3)	-1.031	0.394	0.563	14.832	71.106	-40.466	48.45	62.38	-13.61	47.033	3.575	-45.475	0.65784	0.58981	0.39102	-0.25754	26.8	10080.1.7	100
2024-1-4 19:3:50:930	WT901BLE67(D1376ACA69A3)	-1.223	0.517	0.345	15.015	66.589	-26.733	56.44	70.79	-6.28	47.033	3.575	-45.475	0.74454	0.40604	0.43350	-0.30460	26.8	10080.1.7	100
2024-1-4 19:3:51:55	WT901BLE67(D1376ACA69A3)	-0.679	0.363	0.460	28.320	-20.508	26.123	67.07	72.43	2.28	47.033	3.575	-45.475	0.74454	0.40604	0.43350	-0.30460	26.8	10080.1.7	100
2024-1-4 19:3:51:140	WT901BLE67(D1376ACA69A3)	-0.326	0.598	0.879	96.802	-63.232	62.012	70.50	68.65	-1.29	60.625	4.267	-33.525	0.74454	0.40604	0.43350	-0.30460	26.8	10080.1.7	100
2024-1-4 19:3:51:263	WT901BLE67(D1376ACA69A3)	-0.771	-0.021	0.163	-11.230	-253.418	-66.223	40.77	61.01	-42.20	60.625	4.267	-33.525	0.74454	0.40604	0.43350	-0.30460	26.8	10080.1.7	100
2024-1-4 19:3:51:362	WT901BLE67(D1376ACA69A3)	-0.957	0.057	-0.259	-163.330	-23.987	-61.707	8.86	50.69	-66.42	60.625	4.267	-33.525	0.70596	0.40976	0.31158	-0.48630	26.8	10080.1.7	100
2024-1-4 19:3:51:470	WT901BLE67(D1376ACA69A3)	0.987	-0.227	1.036	-204.651	-113.281	30.579	-16.84	46.14	-73.79	60.625	4.267	-33.525	0.70596	0.40976	0.31158	-0.48630	26.8	10080.1.7	100
2024-1-4 19:3:51:530	WT901BLE67(D1376ACA69A3)	-12.247	-0.026	2.344	-410.095	-1128.845	-195.923	-23.94	2.19	-60.84	14.650	38.167	-34.642	0.70596	0.40976	0.31158	-0.48630	26.8	10080.1.7	100
2024-1-4 19:3:51:647	WT901BLE67(D1376ACA69A3)	1.549	-5.501	-2.669	343.689	1214.417	-82.642	-119.75	43.73	125.58	14.650	38.167	-34.642	0.70596	0.40976	0.31158	-0.48630	26.8	10080.1.7	100
2024-1-4 19:3:51:740	WT901BLE67(D1376ACA69A3)	-1.086	-0.941	-0.624	1458.374	1904.968	666.992	42.90	-32.76	4.91	14.650	38.167	-34.642	-0.01736	0.57907	0.66098	-0.47687	26.8	10080.1.7	100
2024-1-4 19:3:51:863	WT901BLE67(D1376ACA69A3)	-1.065	-0.168	-0.004	-574.341	880.920	-248.230	12.99	21.90	144.46	14.650	38.167	-34.642	-0.01736	0.57907	0.66098	-0.47687	26.8	10080.1.7	100
2024-1-4 19:3:51:959	WT901BLE67(D1376ACA69A3)	-0.777	0.024	-0.391	-11.963	215.515	-53.162	79.61	74.60	-147.76	-250.142	150.408	44.008	-0.01736	0.57907	0.66098	-0.47687	26.8	10080.1.7	100
2024-1-4 19:3:52:72	WT901BLE67(D1376ACA69A3)	-0.674	0.114	0.666	-1.953	52.795	43.640	30.00	57.47	159.88	-250.142	150.408	44.008	-0.01736	0.57907	0.66098	-0.47687	26.8	10080.1.7	100
2024-1-4 19:3:52:131	WT901BLE67(D1376ACA69A3)	-0.766	-0.005	0.771	-18.616	48.706	-34.485	25.74	60.97	157.05	-250.142	150.408	44.008	-0.27161	0.42017	-0.30032	-0.81201	26.8	10080.1.7	100
2024-1-4 19:3:52:282	WT901BLE67(D1376ACA69A3)	-0.661	-0.072	0.743	-32.471	-26.978	-30.151	23.70	64.70	158.24	-250.142	150.408	44.008	-0.27161	0.42017	-0.30032	-0.81201	26.8	10080.1.7	100
2024-1-4 19:3:52:339	WT901BLE67(D1376ACA69A3)	-0.793	-0.259	0.342	-5.981	146.973	68.481	20.87	70.61	156.25	-120.683	74.667	262.483	-0.27161	0.42017	-0.30032	-0.81201	26.8	10080.1.7	100
2024-1-4 19:3:52:461	WT901BLE67(D1376ACA69A3)	-0.717	0.223	0.601	3.296	-30.273	45.471	27.39	62.61	163.11	-120.683	74.667	262.483	-0.27161	0.42017	-0.30032	-0.81201	26.8	10080.1.7	100
2024-1-4 19:3:52:559	WT901BLE67(D1376ACA69A3)	-0.679	0.023	0.668	-2.380	-32.410	2.686	23.64	59.47	159.18	-120.683	74.667	262.483	-0.24582	0.46609	-0.27222	-0.80505	26.8	10080.1.7	100
2024-1-4 19:3:52:672	WT901BLE67(D1376ACA69A3)	-0.586	-0.023	0.758	-2.563	-38.391	5.859	20.93	55.76	156.68	-120.683	74.667	262.483	-0.24582	0.46609	-0.27222	-0.80505	26.8	10080.1.7	100
2024-1-4 19:3:52:760	WT901BLE67(D1376ACA69A3)	-0.559	0.006	0.826	-0.916	-32.104	6.714	19.18	51.67	154.92	-264.758	267.742	262.508	-0.24582	0.46609	-0.27222	-0.80505	26.8	10080.1.7	100
2024-1-4 19:3:52:881	WT901BLE67(D1376ACA69A3)	-0.557	-0.002	0.898	3.235	-4.761	-0.732	18.28	49.76	154.00	-264.758	267.742	262.508	-0.24582	0.46609	-0.27222	-0.80505	26.8	10080.1.7	100
2024-1-4 19:3:52:938	WT901BLE67(D1376ACA69A3)	-0.533	0.051	0.865	12.329	-8.972	-8.118	18.17	48.83	152.81	-264.758	267.742	262.508	-0.26776	0.37003	-0.23447	-0.85806	26.8	10080.1.7	100
2024-1-4 19:3:53:62	WT901BLE67(D1376ACA69A3)	-0.573	0.033	0.899	5.798	10.864	-19.287	16.77	49.02	150.11	-264.758	267.742	262.508	-0.26776	0.37003	-0.23447	-0.85806	26.8	10080.1.7	100
2024-1-4 19:3:53:163	WT901BLE67(D1376ACA69A3)	-0.751	-0.021	0.810	12.756	40.161	-20.142	15.69	51.97	147.92	-265.108	267.875	262.508	-0.26776	0.37003	-0.23447	-0.85806	26.8	10080.1.7	100
2024-1-4 19:3:53:271	WT901BLE67(D1376ACA69A3)	-0.650	0.003	0.673	13.428	17.090	-17.029	15.26	54.88	145.79	-265.108	267.875	262.508	-0.26776	0.37003	-0.23447	-0.85806	26.8	10080.1.7	100
2024-1-4 19:3:53:363	WT901BLE67(D1376ACA69A3)	-0.702	0.009	0.761	12.817	6.470	-7.751	14.67	55.47	143.71	-265.108	267.875	262.508	-0.31998	0.40298	-0.24771	-0.82083	26.8	10080.1.7	100
2024-1-4 19:3:53:481	WT901BLE67(D1376ACA69A3)	-0.708	0.024	0.678	9.949	11.597	-6.592	14.79	56.45	142.73	-265.108	267.875	262.508	-0.31998	0.40298	-0.24771	-0.82083	26.8	10080.1.7	100
2024-1-4 19:3:53:541	WT901BLE67(D1376ACA69A3)	-0.688	-0.037	0.657	2.319	-3.296	-6.958	13.51	56.45	140.48	-265.108	267.875	262.508	-0.31998	0.40298	-0.24771	-0.82083	26.8	10080.1.7	100
2024-1-4 19:3:53:691	WT901BLE67(D1376ACA69A3)	-0.686	-0.002	0.726	-4.272	-6.165	2.625	12.21	55.58	139.21	-265.108	267.875	262.508	-0.31998	0.40298	-0.24771	-0.82083	26.8	10080.1.7	100
2024-1-4 19:3:53:759	WT901BLE67(D1376ACA69A3)	-0.682	-0.026	0.696	-10.437	-2.014	7.813	11.68	54.98	139.61	-265.108	267.875	262.508	-0.35199	0.39993	-0.24734	-0.80923	26.8	10080.1.7	100
2024-1-4 19:3:53:870	WT901BLE67(D1376ACA69A3)	-0.692	0.042	0.799	-2.991	-15.869	20.081	12.64	53.55	141.87	-265.108	267.875	262.508	-0.35199	0.39993	-0.24734	-0.80923	26.8	10080.1.7	100
2024-1-4 19:3:53:959	WT901BLE67(D1376ACA69A3)	-0.612	0.006	0.640	-7.385	18.921	-4.272	12.95	53.65	142.93	-265.108	267.875	262.508	-0.35199	0.39993	-0.24734	-0.80923	26.8	10080.1.7	100
2024-1-4 19:3:54:78	WT901BLE67(D1376ACA69A3)	-0.693	0.032	0.784	-3.113	-10.437	3.296	12.06	53.18	142.75	-265.108	267.875	262.508	-0.35199	0.39993	-0.24734	-0.80923	26.8	10080.1.7	100
2024-1-4 19:3:54:170	WT901BLE67(D1376ACA69A3)	-0.805	-0.018	0.753	-3.113	2.319	-1.831	11.01	52.75	142.16	-265.108	267.875	262.508	-0.32870	0.38986	-0.22943	-0.82898	26.8	10080.1.7	100
2024-1-4 19:3:54:291	WT901BLE67(D1376ACA69A3)	-0.734	-0.029	0.736	-2.930	-2.869	-1.709	10.73	53.08	142.30	-265.108	267.875	262.508	-0.32870	0.38986	-0.22943	-0.82898	26.8	10080.1.7	100
2024-1-4 19:3:54:348	WT901BLE67(D1376ACA69A3)	-0.573	0.059	0.809	1.343	6.348	0.366	10.54	52.67	142.43	-264.525	267.875	262.508	-0.32870	0.38986	-0.22943	-0.82898	26.8	10080.1.7	100
2024-1-4 19:3:54:471	WT901BLE67(D1376ACA69A3)	-0.635	0.002	0.844	-4.272	-11.230	-0.671	10.23	51.30	142.56	-264.525	267.875	262.508	-0.32870	0.38986	-0.22943	-0.82898	26.8	10080.1.7	100
2024-1-4 19:3:54:560	WT901BLE67(D1376ACA69A3)	-0.723	-0.072	0.843	-0.916	-17.944	12.268	8.72	49.49	141.37	-264.525	267.875	262.508	-0.32553	0.37943	-0.21091	-0.83994	26.8	10080.1.7	100
2024-1-4 19:3:54:680	WT901BLE67(D1376ACA69A3)	-0.643	-0.033	0.688	1.648	26.672	-8.179	9.53	50.32	142.40	-264.525	267.875	262.508	-0.32553	0.37943	-0.21091	-0.83994	26.8	10080.1.7	100
2024-1-4 19:3:54:769	WT901BLE67(D1376ACA69A3)	-0.676	0.024	0.708	-1.160	-6.409	3.723	9.13	50.80	142.20	-265.058	267.875	262.508	-0.32553	0.37943	-0.21091	-0.83994	26.8	10080.1.7	100
2024-1-4 19:3:54:890	WT901BLE67(D1376ACA69A3)	-0.654	-0.004	0.761	-2.686	-1.282	2.014	8.76	50.04	142.15	-265.058	267.875	262.508	-0.32553	0.37943	-0.21091	-0.83994	26.8	10080.1.7	100
2024-1-4 19:3:54:959	WT901BLE67(D1376ACA69A3)	-0.660	-0.000	0.754	-1.526	-1.465	4.150	8.60	49.60	142.41	-265.058	267.875	262.508	-0.32306	0.37585	-0.20114	-0.84488	26.8	10080.1.7	100
2024-1-4 19:3:55:101	WT901BLE67(D1376ACA69A3)	-0.663	0.008	0.757	0.732	0.854	0.122	8.56	49.30	142.58	-265.058	267.875	262.508	-0.32306	0.37585	-0.20114	-0.84488	26.8	10080.1.7	100
2024-1-4 19:3:55:162	WT901BLE67(D1376ACA69A3)	-0.674	0.012	0.745	2.136	1.953	-2.808	8.29	49.24	142.19	-265.108	267.875	262.508	-0.32306	0.37585	-0.20114	-0.84488	26.8	10080.1.7	100
2024-1-4 19:3:55:281	WT901BLE67(D1376ACA69A3)	-0.671	0.004	0.735	2.625	0.793	-3.357	7.90	49.24	141.51	-265.108	267.875	262.508	-0.32306	0.37585	-0.20114	-0.84488	26.8	10080.1.7	100
2024-1-4 19:3:55:371	WT901BLE67(D1376ACA69A3)	-0.664	0.005	0.744	2.075	-0.916	-2.625	7.55	49.03	140.87	-265.108	267.875	262.508	-0.32776	0.37112	-0.19571	-0.84644	26.8	10080.1.7	100
2024-1-4 19:3:55:490	WT901BLE67(D1376ACA69A3)	-0.667	0.009	0.751	1.526	-0.977	-1.404	7.25	48.74	140.37	-265.108	267.875	262.508	-0.32776	0.37112	-0.19571	-0.84644	26.8	10080.1.7	100
2024-1-4 19:3:55:580	WT901BLE67(D1376ACA69A3)	-0.667	0.005	0.745	0.916	-0.061	-0.610	7.04	48.54	140.05	-265.108	267.875	262.508	-0.32776	0.37112	-0.19571	-0.84644	26.8	10080.1.7	100
2024-1-4 19:3:55:701	WT901BLE67(D1376ACA69A3)	-0.668	0.007	0.747	0.183	-0.061	-0.183	6.83	48.35	139.82	-265.108	267.875	262.508	-0.32776	0.37112	-0.19571	-0.84644	26.8	10080.1.7	100
2024-1-4 19:3:55:761	WT901BLE67(D1376ACA69A3)	-0.662	0.005	0.746	0.000	-0.854	0.122	6.62	48.13	139.67	-265.108	267.875	262.508	-0.32776	0.37112	-0.19571	-0.84644	26.8	10080.1.7	100
2024-1-4 19:3:55:881	WT901BLE67(D1376ACA69A3)	-0.663	0.006	0.751	0.122	-2.075	0.427	6.42	47.77	139.52	-265.108	267.875	262.508	-0.33612	0.36444	-0.19043	-0.84726	26.8	10080.1.7	100
2024-1-4 19:3:55:969	WT901BLE67(D1376ACA69A3)	-0.660	0.005	0.751	-0.061	-1.282	0.488	6.25	47.44	139.41	-265.108	267.875	262.508	-0.33612	0.36444	-0.19043	-0.84726	26.8	10080.1.7	100
2024-1-4 19:3:56:91	WT901BLE67(D1376ACA69A3)	-0.661	0.008	0.755	-0.061	-1.038	0.671	6.11	47.14	139.33	-265.108	267.875	262.508	-0.33612	0.36444	-0.19043	-0.84726	26.8	10080.1.7	100
2024-1-4 19:3:56:176	WT901BLE67(D1376ACA69A3)	-0.662	0.010	0.754	-0.366	-0.671	1.038	5.99	46.90	139.31	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:3:56:298	WT901BLE67(D1376ACA69A3)	-0.650	0.001	0.752	-2.258	0.610	4.089	5.94	46.72	139.51	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:3:56:510	WT901BLE67(D1376ACA69A3)	-0.658	0.020	0.756	-1.587	3.235	4.028	6.06	46.69	140.09	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:3:56:510	WT901BLE67(D1376ACA69A3)	-0.672	0.016	0.756	-1.587	-1.282	-0.366	5.88	46.63	140.17	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:7:34:249	WT901BLE67(D1376ACA69A3)	0.349	0.000	0.738	-2.686	0.061	-2.075	5.32	46.51	139.80	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:7:34:309	WT901BLE67(D1376ACA69A3)	0.282	0.223	0.585	-3.052	-7.080	9.460	21.52	-36.33	-137.55	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:7:34:429	WT901BLE67(D1376ACA69A3)	0.440	0.333	0.782	-1.648	6.409	29.297	20.02	-36.80	-135.89	-265.108	267.875	262.508	-0.33798	0.35669	-0.18381	-0.85126	26.8	10080.1.7	100
2024-1-4 19:7:34:548	WT901BLE67(D1376ACA69A3)	0.916	0.498	1.008	10.193	18.555	27.832	18.09	-35.84	-132.13	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	26.8	10080.1.7	100
2024-1-4 19:7:34:647	WT901BLE67(D1376ACA69A3)	0.715	0.254	0.977	15.747	22.095	34.119	17.30	-33.99	-127.39	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	26.8	10080.1.7	100
2024-1-4 19:7:34:730	WT901BLE67(D1376ACA69A3)	0.401	0.095	0.770	43.701	0.305	44.189	17.95	-35.05	-122.96	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	26.8	10080.1.7	100
2024-1-4 19:7:34:851	WT901BLE67(D1376ACA69A3)	0.534	0.106	0.680	32.837	-12.451	33.203	19.04	-37.14	-118.10	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
2024-1-4 19:7:34:945	WT901BLE67(D1376ACA69A3)	0.520	0.105	0.739	28.259	4.822	15.503	20.03	-38.10	-115.10	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
2024-1-4 19:7:35:30	WT901BLE67(D1376ACA69A3)	0.633	0.173	0.798	21.118	11.414	-16.846	22.17	-37.17	-114.86	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
2024-1-4 19:7:35:121	WT901BLE67(D1376ACA69A3)	0.779	0.272	0.827	15.991	4.822	-31.982	25.07	-35.44	-117.03	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
2024-1-4 19:7:35:243	WT901BLE67(D1376ACA69A3)	0.598	0.280	0.633	3.174	-16.785	-13.794	27.60	-34.18	-120.17	-265.108	267.875	262.508	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
2024-1-4 19:7:35:332	WT901BLE67(D1376ACA69A3)	0.545	0.434	0.727	-10.132	-4.700	3.906	27.73	-35.47	-121.33	242.525	209.008	272.708	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
2024-1-4 19:7:35:451	WT901BLE67(D1376ACA69A3)	0.649	0.156	0.659	-29.236	-2.014	27.222	25.08	-36.73	-119.70	242.525	209.008	272.708	0.39536	-0.22427	-0.27347	-0.84766	28.1	10080.1.7	100
