时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-3 18:46:31:838	WT901BLE67(D1376ACA69A3)	-0.025	0.090	1.074	55.969	7.935	-24.536	1.44	0.21	12.86	-115.108	36.850	-86.950	0.99240	-0.00192	0.00586	0.12262	26.8	10080.1.7	75
2024-1-3 18:46:31:895	WT901BLE67(D1376ACA69A3)	-0.096	0.064	1.149	-16.541	19.531	4.639	2.01	0.70	11.20	-115.108	36.850	-86.950	0.99240	-0.00192	0.00586	0.12262	26.8	10080.1.7	75
2024-1-3 18:46:32:18	WT901BLE67(D1376ACA69A3)	-0.183	0.127	0.864	10.193	27.039	-25.940	1.74	6.86	13.72	-95.042	56.350	-101.733	0.99240	-0.00192	0.00586	0.12262	26.8	10080.1.7	75
2024-1-3 18:46:32:107	WT901BLE67(D1376ACA69A3)	-0.240	0.096	0.991	34.851	55.969	-36.560	3.20	9.55	11.02	-95.042	56.350	-101.733	0.99240	-0.00192	0.00586	0.12262	26.8	10080.1.7	75
2024-1-3 18:46:32:228	WT901BLE67(D1376ACA69A3)	0.105	0.095	0.938	30.701	-81.360	-82.397	6.06	14.02	7.30	-95.042	56.350	-101.733	0.99072	0.02701	0.10315	0.08383	26.8	10080.1.7	75
2024-1-3 18:46:32:318	WT901BLE67(D1376ACA69A3)	-0.128	0.052	1.058	-13.428	-55.603	-8.118	5.34	-3.05	-4.33	-95.042	56.350	-101.733	0.99072	0.02701	0.10315	0.08383	26.8	10080.1.7	75
2024-1-3 18:46:32:436	WT901BLE67(D1376ACA69A3)	-0.257	0.075	1.032	20.081	191.223	-0.305	5.37	5.73	-2.07	-95.292	0.125	-120.975	0.99072	0.02701	0.10315	0.08383	26.8	10080.1.7	75
2024-1-3 18:46:32:527	WT901BLE67(D1376ACA69A3)	0.123	-0.037	0.914	-58.411	-133.179	-85.205	3.60	11.98	-7.47	-95.292	0.125	-120.975	0.99072	0.02701	0.10315	0.08383	26.8	10080.1.7	75
2024-1-3 18:46:32:645	WT901BLE67(D1376ACA69A3)	0.374	-0.275	1.005	-133.850	-126.709	-12.512	-8.93	-6.98	-11.09	-95.292	0.125	-120.975	0.99524	-0.00952	0.02603	-0.09293	26.8	10080.1.7	75
2024-1-3 18:46:32:706	WT901BLE67(D1376ACA69A3)	0.096	-0.476	0.889	-113.770	-39.429	-21.484	-23.51	-20.46	-9.44	-95.292	0.125	-120.975	0.99524	-0.00952	0.02603	-0.09293	26.8	10080.1.7	75
2024-1-3 18:46:32:827	WT901BLE67(D1376ACA69A3)	-0.138	-0.311	0.757	157.410	146.301	28.381	-23.55	-12.04	-9.96	-98.583	12.667	-77.542	0.99524	-0.00952	0.02603	-0.09293	26.8	10080.1.7	75
2024-1-3 18:46:32:918	WT901BLE67(D1376ACA69A3)	0.226	0.001	1.089	194.214	72.693	13.062	-4.35	0.40	-11.06	-98.583	12.667	-77.542	0.99524	-0.00952	0.02603	-0.09293	26.8	10080.1.7	75
2024-1-3 18:46:33:38	WT901BLE67(D1376ACA69A3)	0.430	0.031	0.954	-83.008	-363.464	-42.053	2.43	-10.57	-14.67	-98.583	12.667	-77.542	0.99493	0.01251	0.01205	-0.09845	26.8	10080.1.7	75
2024-1-3 18:46:33:130	WT901BLE67(D1376ACA69A3)	0.287	0.065	0.792	-63.782	54.871	57.007	-7.84	-25.06	-12.67	-98.583	12.667	-77.542	0.99493	0.01251	0.01205	-0.09845	26.8	10080.1.7	75
2024-1-3 18:46:33:248	WT901BLE67(D1376ACA69A3)	0.234	-0.118	0.882	-15.381	3.723	42.542	-13.28	-13.84	-7.97	-89.642	-12.408	-69.217	0.99493	0.01251	0.01205	-0.09845	26.8	10080.1.7	75
2024-1-3 18:46:33:307	WT901BLE67(D1376ACA69A3)	0.293	-0.149	0.875	4.761	-29.236	-2.686	-13.85	-16.75	-5.69	-89.642	-12.408	-69.217	0.99493	0.01251	0.01205	-0.09845	26.8	10080.1.7	75
2024-1-3 18:46:33:425	WT901BLE67(D1376ACA69A3)	0.423	-0.263	0.990	16.418	-23.865	-14.832	-12.30	-19.32	-5.54	-89.642	-12.408	-69.217	0.97894	-0.12204	-0.14938	-0.06598	26.8	10080.1.7	75
2024-1-3 18:46:33:518	WT901BLE67(D1376ACA69A3)	0.568	-0.283	0.875	-7.751	-23.621	-45.349	-11.23	-21.95	-8.29	-89.642	-12.408	-69.217	0.97894	-0.12204	-0.14938	-0.06598	26.8	10080.1.7	75
2024-1-3 18:46:33:636	WT901BLE67(D1376ACA69A3)	0.593	-0.290	0.842	-25.574	-34.607	-49.561	-11.28	-25.08	-12.72	-87.258	-16.233	-58.325	0.97894	-0.12204	-0.14938	-0.06598	26.8	10080.1.7	75
2024-1-3 18:46:33:726	WT901BLE67(D1376ACA69A3)	0.656	-0.216	0.748	-14.832	-34.790	-32.288	-12.04	-29.14	-16.51	-87.258	-16.233	-58.325	0.97894	-0.12204	-0.14938	-0.06598	26.8	10080.1.7	75
2024-1-3 18:46:33:966	WT901BLE67(D1376ACA69A3)	0.613	-0.154	0.747	0.671	-30.823	-19.409	-12.07	-33.08	-18.55	-87.258	-16.233	-58.325	0.94370	-0.14005	-0.24490	-0.17239	26.8	10080.1.7	75
2024-1-3 18:46:33:967	WT901BLE67(D1376ACA69A3)	0.625	-0.180	0.736	14.465	8.301	-13.611	-10.43	-36.87	-20.34	-87.258	-16.233	-58.325	0.94370	-0.14005	-0.24490	-0.17239	26.8	10080.1.7	75
2024-1-3 18:49:9:335	WT901BLE67(D1376ACA69A3)	-0.632	-0.183	0.748	-3.418	-1.709	-42.664	-7.65	-37.20	-23.93	-87.258	-16.233	-58.325	0.94370	-0.14005	-0.24490	-0.17239	26.8	10080.1.7	75
2024-1-3 18:49:9:426	WT901BLE67(D1376ACA69A3)	-0.931	-0.074	-0.858	-1.282	1.038	20.569	176.40	55.65	-117.53	-87.258	-16.233	-58.325	0.94370	-0.14005	-0.24490	-0.17239	26.8	10080.1.7	75
2024-1-3 18:49:9:544	WT901BLE67(D1376ACA69A3)	-1.097	0.057	-0.893	2.869	24.475	26.917	173.61	53.60	-121.07	-87.258	-16.233	-58.325	0.38742	-0.47598	0.74533	0.26025	26.8	10080.1.7	75
2024-1-3 18:49:9:635	WT901BLE67(D1376ACA69A3)	-0.596	-0.030	-0.767	18.250	4.761	5.554	172.78	52.98	-122.53	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	26.8	10080.1.7	75
2024-1-3 18:49:9:755	WT901BLE67(D1376ACA69A3)	-0.356	0.092	-0.496	20.752	-8.301	12.512	172.69	54.31	-125.39	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	26.8	10080.1.7	75
2024-1-3 18:49:9:814	WT901BLE67(D1376ACA69A3)	-0.738	0.148	-0.429	27.344	-6.592	7.629	173.59	55.05	-127.28	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	26.8	10080.1.7	75
2024-1-3 18:49:9:936	WT901BLE67(D1376ACA69A3)	-1.027	0.289	-0.862	6.958	17.578	-15.198	175.61	53.94	-126.82	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	26.8	10080.1.7	75
2024-1-3 18:49:10:26	WT901BLE67(D1376ACA69A3)	-0.983	0.050	-0.902	4.517	20.996	-6.836	177.12	51.66	-125.78	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	26.8	10080.1.7	75
2024-1-3 18:49:10:145	WT901BLE67(D1376ACA69A3)	-0.541	0.095	-0.650	-2.686	-9.766	3.052	177.51	52.45	-124.32	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	27.6	10080.1.7	75
2024-1-3 18:49:10:237	WT901BLE67(D1376ACA69A3)	-0.419	-0.065	-0.459	-23.926	-15.747	-17.151	176.93	54.51	-122.45	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	27.6	10080.1.7	75
2024-1-3 18:49:10:387	WT901BLE67(D1376ACA69A3)	-0.679	-0.051	-0.465	-17.151	-12.817	3.113	175.51	55.81	-121.90	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	27.6	10080.1.7	75
2024-1-3 18:49:10:418	WT901BLE67(D1376ACA69A3)	-0.810	-0.083	-0.784	-7.385	5.371	20.569	172.84	55.21	-123.96	176.800	-89.967	-27.850	0.38742	-0.47598	0.74533	0.26025	27.6	10080.1.7	75
2024-1-3 18:49:10:538	WT901BLE67(D1376ACA69A3)	-1.232	0.055	-0.951	4.700	25.085	33.203	169.91	52.67	-127.80	176.800	-89.967	-27.850	0.38370	-0.44180	0.76614	0.26553	27.6	10080.1.7	75
2024-1-3 18:49:10:630	WT901BLE67(D1376ACA69A3)	-0.960	0.091	-0.721	10.254	-1.526	8.667	168.20	52.19	-130.11	176.800	-89.967	-27.850	0.38370	-0.44180	0.76614	0.26553	27.6	10080.1.7	75
2024-1-3 18:49:10:750	WT901BLE67(D1376ACA69A3)	-0.313	0.421	-0.487	-15.869	-13.062	-16.846	166.49	53.92	-132.88	174.617	-97.075	-22.825	0.38370	-0.44180	0.76614	0.26553	27.6	10080.1.7	75
2024-1-3 18:49:10:837	WT901BLE67(D1376ACA69A3)	-0.417	0.095	-0.384	-13.306	-4.456	-78.125	171.34	56.44	-124.62	174.617	-97.075	-22.825	0.38370	-0.44180	0.76614	0.26553	27.6	10080.1.7	75
2024-1-3 18:49:10:958	WT901BLE67(D1376ACA69A3)	-0.842	-0.080	-0.594	3.296	19.165	-83.984	-175.90	54.94	-108.85	174.617	-97.075	-22.825	0.37802	-0.41434	0.77859	0.28122	27.6	10080.1.7	75
