时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2024-1-16 20:47:54:63	WT901BLE67(D1376ACA69A3)	-0.834	0.008	0.579	-11.230	0.000	1.587	1.11	55.35	-133.43	36.617	54.083	94.008	-0.36029	-0.44229	-0.16760	0.80396	25.5	10080.1.7	100
2024-1-16 20:47:54:176	WT901BLE67(D1376ACA69A3)	-0.869	-0.021	0.585	-11.230	0.000	4.578	0.40	55.45	-132.97	36.617	54.083	94.008	-0.36029	-0.44229	-0.16760	0.80396	25.5	10080.1.7	100
2024-1-16 20:47:54:264	WT901BLE67(D1376ACA69A3)	-0.847	-0.068	0.568	-18.616	6.836	12.878	0.05	55.78	-131.69	36.617	54.083	94.008	-0.35355	-0.42725	-0.18439	0.81140	25.5	10080.1.7	100
2024-1-16 20:47:54:382	WT901BLE67(D1376ACA69A3)	-0.833	-0.046	0.572	-25.330	12.939	22.400	0.29	56.87	-128.67	36.617	54.083	94.008	-0.35355	-0.42725	-0.18439	0.81140	25.5	10080.1.7	100
2024-1-16 20:47:54:456	WT901BLE67(D1376ACA69A3)	-0.824	0.022	0.564	-31.677	13.123	29.358	1.42	58.18	-123.84	37.975	58.075	95.417	-0.35355	-0.42725	-0.18439	0.81140	25.5	10080.1.7	100
2024-1-16 20:47:54:565	WT901BLE67(D1376ACA69A3)	-0.937	0.049	0.521	-24.536	14.160	22.888	2.95	59.48	-118.66	37.975	58.075	95.417	-0.35355	-0.42725	-0.18439	0.81140	25.5	10080.1.7	100
2024-1-16 20:47:54:661	WT901BLE67(D1376ACA69A3)	-0.838	0.088	0.486	-22.217	15.747	20.203	4.44	60.61	-114.29	37.975	58.075	95.417	-0.44006	-0.43942	-0.23840	0.74585	25.5	10080.1.7	100
2024-1-16 20:47:54:775	WT901BLE67(D1376ACA69A3)	-0.900	0.123	0.454	-5.737	17.456	12.146	6.34	62.35	-110.49	37.975	58.075	95.417	-0.44006	-0.43942	-0.23840	0.74585	25.5	10080.1.7	100
2024-1-16 20:47:54:865	WT901BLE67(D1376ACA69A3)	-0.906	0.051	0.433	-3.418	14.832	11.841	8.65	63.63	-107.56	46.783	61.742	98.383	-0.44006	-0.43942	-0.23840	0.74585	25.5	10080.1.7	100
2024-1-16 20:47:54:986	WT901BLE67(D1376ACA69A3)	-0.867	0.103	0.416	-3.784	12.939	12.390	11.33	64.76	-104.09	46.783	61.742	98.383	-0.44006	-0.43942	-0.23840	0.74585	25.5	10080.1.7	100
2024-1-16 20:47:55:76	WT901BLE67(D1376ACA69A3)	-0.917	0.106	0.411	-1.221	5.615	9.094	13.79	65.45	-101.10	46.783	61.742	98.383	-0.47665	-0.47366	-0.26260	0.69235	25.5	10080.1.7	100
2024-1-16 20:47:55:196	WT901BLE67(D1376ACA69A3)	-0.915	0.133	0.399	-1.038	4.028	6.775	15.52	65.56	-99.01	46.783	61.742	98.383	-0.47665	-0.47366	-0.26260	0.69235	25.5	10080.1.7	100
2024-1-16 20:47:55:256	WT901BLE67(D1376ACA69A3)	-0.903	0.098	0.396	0.000	3.845	4.028	16.79	65.78	-97.66	52.308	59.833	100.733	-0.47665	-0.47366	-0.26260	0.69235	25.5	10080.1.7	100
2024-1-16 20:47:55:377	WT901BLE67(D1376ACA69A3)	-0.928	0.104	0.387	-3.479	0.427	3.601	17.47	65.85	-96.67	52.308	59.833	100.733	-0.47665	-0.47366	-0.26260	0.69235	25.5	10080.1.7	100
2024-1-16 20:47:55:465	WT901BLE67(D1376ACA69A3)	-0.921	0.133	0.381	-5.127	-0.183	3.906	17.64	65.70	-95.99	52.308	59.833	100.733	-0.49139	-0.48550	-0.26230	0.67371	25.5	10080.1.7	100
2024-1-16 20:47:55:585	WT901BLE67(D1376ACA69A3)	-0.945	0.149	0.394	-3.174	-0.427	1.465	17.74	65.64	-95.41	52.308	59.833	100.733	-0.49139	-0.48550	-0.26230	0.67371	25.5	10080.1.7	100
2024-1-16 20:47:55:676	WT901BLE67(D1376ACA69A3)	-0.934	0.140	0.378	-0.122	0.366	0.549	17.80	65.61	-95.16	56.033	55.692	108.608	-0.49139	-0.48550	-0.26230	0.67371	25.5	10080.1.7	100
2024-1-16 20:47:55:796	WT901BLE67(D1376ACA69A3)	-0.924	0.131	0.370	-0.183	-0.122	0.000	17.90	65.73	-95.03	56.033	55.692	108.608	-0.49139	-0.48550	-0.26230	0.67371	25.5	10080.1.7	100
2024-1-16 20:47:55:856	WT901BLE67(D1376ACA69A3)	-0.909	0.134	0.384	0.732	0.732	-1.038	17.88	65.82	-95.08	56.033	55.692	108.608	-0.49139	-0.48550	-0.26230	0.67371	25.5	10080.1.7	100
2024-1-16 20:47:55:976	WT901BLE67(D1376ACA69A3)	-0.895	0.096	0.386	0.000	0.732	0.305	17.90	66.01	-95.18	56.033	55.692	108.608	-0.49792	-0.48383	-0.26593	0.66867	25.5	10080.1.7	100
2024-1-16 20:47:56:63	WT901BLE67(D1376ACA69A3)	-0.937	0.119	0.396	-5.737	-6.531	4.761	17.94	65.57	-94.76	56.033	55.692	108.608	-0.49792	-0.48383	-0.26593	0.66867	25.5	10080.1.7	100
2024-1-16 20:47:56:186	WT901BLE67(D1376ACA69A3)	-0.881	0.137	0.405	-5.066	-7.874	3.601	17.66	64.63	-94.44	57.258	54.442	111.425	-0.49792	-0.48383	-0.26593	0.66867	25.5	10080.1.7	100
2024-1-16 20:47:56:275	WT901BLE67(D1376ACA69A3)	-0.887	0.144	0.424	-6.287	-10.315	4.028	17.30	63.78	-94.22	57.258	54.442	111.425	-0.50955	-0.47308	-0.26279	0.66885	25.5	10080.1.7	100
2024-1-16 20:47:56:395	WT901BLE67(D1376ACA69A3)	-0.906	0.139	0.443	-4.456	-12.146	2.991	16.83	62.55	-94.21	57.258	54.442	111.425	-0.50955	-0.47308	-0.26279	0.66885	25.5	10080.1.7	100
2024-1-16 20:47:56:484	WT901BLE67(D1376ACA69A3)	-0.892	0.166	0.454	-1.648	-9.888	-1.587	15.97	61.46	-94.78	54.775	54.867	108.967	-0.50955	-0.47308	-0.26279	0.66885	25.5	10080.1.7	100
2024-1-16 20:47:56:607	WT901BLE67(D1376ACA69A3)	-0.888	0.083	0.480	-2.502	-5.554	-1.953	15.27	60.90	-95.56	54.775	54.867	108.967	-0.50955	-0.47308	-0.26279	0.66885	25.5	10080.1.7	100
2024-1-16 20:47:56:666	WT901BLE67(D1376ACA69A3)	-0.887	0.133	0.475	-6.653	-4.272	1.343	14.43	60.47	-95.91	54.775	54.867	108.967	-0.50955	-0.47308	-0.26279	0.66885	25.5	10080.1.7	100
2024-1-16 20:47:56:788	WT901BLE67(D1376ACA69A3)	-0.888	0.141	0.485	-2.808	-0.427	3.052	14.34	60.26	-95.48	54.775	54.867	108.967	-0.52481	-0.44727	-0.25290	0.67856	25.5	10080.1.7	100
2024-1-16 20:47:56:876	WT901BLE67(D1376ACA69A3)	-0.866	0.157	0.482	2.747	3.235	3.906	15.13	60.41	-94.64	54.775	54.867	108.967	-0.52481	-0.44727	-0.25290	0.67856	25.5	10080.1.7	100
2024-1-16 20:47:56:995	WT901BLE67(D1376ACA69A3)	-0.878	0.134	0.479	3.052	4.395	3.784	16.33	60.78	-93.66	52.517	56.417	106.592	-0.52481	-0.44727	-0.25290	0.67856	25.5	10080.1.7	100
2024-1-16 20:47:57:86	WT901BLE67(D1376ACA69A3)	-0.877	0.143	0.464	3.601	2.441	1.770	17.25	61.01	-93.00	52.517	56.417	106.592	-0.53149	-0.45142	-0.25247	0.67075	25.5	10080.1.7	100
2024-1-16 20:47:57:206	WT901BLE67(D1376ACA69A3)	-0.874	0.146	0.464	1.770	0.732	0.732	17.83	61.12	-92.60	52.517	56.417	106.592	-0.53149	-0.45142	-0.25247	0.67075	25.5	10080.1.7	100
2024-1-16 20:47:57:265	WT901BLE67(D1376ACA69A3)	-0.884	0.143	0.455	-0.061	1.404	0.183	18.03	61.20	-92.45	52.517	56.417	106.592	-0.53149	-0.45142	-0.25247	0.67075	25.5	10080.1.7	100
2024-1-16 20:47:57:386	WT901BLE67(D1376ACA69A3)	-0.887	0.146	0.455	-1.465	2.441	-0.366	18.02	61.40	-92.36	53.425	54.858	106.975	-0.53149	-0.45142	-0.25247	0.67075	25.5	10080.1.7	100
2024-1-16 20:47:57:475	WT901BLE67(D1376ACA69A3)	-0.883	0.161	0.454	-1.099	1.831	-0.549	17.90	61.61	-92.31	53.425	54.858	106.975	-0.53149	-0.45142	-0.25247	0.67075	25.5	10080.1.7	100
2024-1-16 20:47:57:596	WT901BLE67(D1376ACA69A3)	-0.881	0.161	0.452	1.526	1.404	-0.854	17.94	61.78	-92.31	53.425	54.858	106.975	-0.53027	-0.45721	-0.25284	0.66760	25.5	10080.1.7	100
2024-1-16 20:47:57:685	WT901BLE67(D1376ACA69A3)	-0.900	0.130	0.449	0.854	0.793	-1.587	17.93	61.93	-92.53	53.425	54.858	106.975	-0.53027	-0.45721	-0.25284	0.66760	25.5	10080.1.7	100
2024-1-16 20:47:57:807	WT901BLE67(D1376ACA69A3)	-0.882	0.153	0.443	-0.427	0.549	-1.465	17.64	62.02	-92.83	54.175	54.825	107.683	-0.53027	-0.45721	-0.25284	0.66760	25.5	10080.1.7	100
2024-1-16 20:47:57:895	WT901BLE67(D1376ACA69A3)	-0.907	0.142	0.437	-0.244	0.549	-0.916	17.51	62.12	-92.96	54.175	54.825	107.683	-0.52634	-0.45947	-0.25623	0.66791	25.5	10080.1.7	100
2024-1-16 20:47:58:17	WT901BLE67(D1376ACA69A3)	-0.896	0.151	0.447	1.465	0.427	-1.343	17.41	62.16	-93.17	54.175	54.825	107.683	-0.52634	-0.45947	-0.25623	0.66791	25.5	10080.1.7	100
2024-1-16 20:47:58:75	WT901BLE67(D1376ACA69A3)	-0.890	0.126	0.448	1.465	-0.427	-1.099	17.40	62.22	-93.36	54.175	54.825	107.683	-0.52634	-0.45947	-0.25623	0.66791	25.5	10080.1.7	100
2024-1-16 20:47:58:197	WT901BLE67(D1376ACA69A3)	-0.891	0.139	0.445	-0.305	0.854	1.038	17.46	62.28	-93.30	54.150	54.950	108.025	-0.52634	-0.45947	-0.25623	0.66791	25.5	10080.1.7	100
2024-1-16 20:47:58:285	WT901BLE67(D1376ACA69A3)	-0.896	0.139	0.444	-0.244	0.916	1.831	17.72	62.32	-92.98	54.150	54.950	108.025	-0.52634	-0.45947	-0.25623	0.66791	25.5	10080.1.7	100
2024-1-16 20:47:58:405	WT901BLE67(D1376ACA69A3)	-0.888	0.143	0.439	-0.244	0.854	1.648	18.05	62.38	-92.59	54.150	54.950	108.025	-0.52380	-0.46112	-0.25635	0.66870	25.5	10080.1.7	100
2024-1-16 20:47:58:498	WT901BLE67(D1376ACA69A3)	-0.888	0.147	0.440	0.000	0.305	0.244	18.23	62.46	-92.36	54.150	54.950	108.025	-0.52380	-0.46112	-0.25635	0.66870	25.5	10080.1.7	100
2024-1-16 20:47:58:617	WT901BLE67(D1376ACA69A3)	-0.892	0.156	0.439	0.732	0.732	-0.366	18.31	62.54	-92.29	54.517	54.717	108.200	-0.52380	-0.46112	-0.25635	0.66870	25.5	10080.1.7	100
2024-1-16 20:47:58:673	WT901BLE67(D1376ACA69A3)	-0.883	0.156	0.442	2.747	0.549	-1.831	18.36	62.64	-92.45	54.517	54.717	108.200	-0.52380	-0.46112	-0.25635	0.66870	25.5	10080.1.7	100
2024-1-16 20:47:58:794	WT901BLE67(D1376ACA69A3)	-0.907	0.134	0.439	1.160	0.854	-1.892	18.29	62.81	-92.76	54.517	54.717	108.200	-0.52429	-0.46432	-0.25684	0.66589	25.5	10080.1.7	100
2024-1-16 20:47:58:883	WT901BLE67(D1376ACA69A3)	-0.897	0.143	0.435	-0.183	0.122	-0.793	18.07	62.84	-93.03	54.517	54.717	108.200	-0.52429	-0.46432	-0.25684	0.66589	25.5	10080.1.7	100
2024-1-16 20:47:59:7	WT901BLE67(D1376ACA69A3)	-0.905	0.143	0.435	-0.183	0.610	-0.549	17.96	62.93	-93.12	54.875	54.542	108.333	-0.52429	-0.46432	-0.25684	0.66589	25.5	10080.1.7	100
2024-1-16 20:47:59:94	WT901BLE67(D1376ACA69A3)	-0.894	0.143	0.431	-0.916	1.343	-0.183	17.87	63.05	-93.17	54.875	54.542	108.333	-0.52429	-0.46432	-0.25684	0.66589	25.5	10080.1.7	100
2024-1-16 20:47:59:216	WT901BLE67(D1376ACA69A3)	-0.896	0.135	0.435	-0.366	1.343	0.305	17.89	63.22	-93.07	54.875	54.542	108.333	-0.51984	-0.46603	-0.25821	0.66769	25.5	10080.1.7	100
2024-1-16 20:47:59:305	WT901BLE67(D1376ACA69A3)	-0.902	0.138	0.430	-1.160	0.916	0.488	17.95	63.34	-92.93	54.875	54.542	108.333	-0.51984	-0.46603	-0.25821	0.66769	25.5	10080.1.7	100
2024-1-16 20:47:59:426	WT901BLE67(D1376ACA69A3)	-0.900	0.151	0.428	0.000	1.770	0.244	18.08	63.45	-92.69	54.975	54.850	108.467	-0.51984	-0.46603	-0.25821	0.66769	25.5	10080.1.7	100
